Record_ID,Date,Customer_ID,Age,Gender,Occupation,Location,Subscription_Start_Date,Customer_Segment,Device_Type,Device_Brand,Device_Model,SIM_Card_Type,Multiple_Lines_Associated,Income_Bracket,Education_Level,Household_Size,Preferred_Communication_Language,Device_Ownership_Status,Customer_Referral_Source,Demographic_Diversity_Index,Urban_vs_Rural_Classification,Family_Plan_Participation,Device_Upgrade_Frequency_Months
7449051f-ec37-44a7-971c-8a3b019af3f0,2026-01-24,CUST-868183,46,Male,Doctor,Rural East,2020-05-10,Prepaid,IoT Device,Apple,Model C,Physical,Yes,High,Masters,2,Mandarin,Owned,Online Ad,0.13,Urban,No,25
4ead2c42-0ba0-454e-97c8-8f6bb0101fbd,2026-02-25,CUST-228722,32,Male,Business Owner,Chicago,2022-05-28,Enterprise,Smartphone,Google,Model A,eSIM,No,High,PhD,5,French,Owned,TV Commercial,0.37,Rural,No,26
7b1b58f1-9822-4984-86a0-b7eb0d6145d1,2026-02-06,CUST-409176,41,Female,Artist,Chicago,2023-05-28,Enterprise,IoT Device,OnePlus,Model C,Physical,Yes,High,Bachelors,4,English,Owned,Friend Referral,0.73,Urban,No,33
ad90b9c0-fd60-47cb-b9d5-08f5e7d6c447,2026-06-23,CUST-272358,69,Male,Retired,Los Angeles,2021-01-11,Enterprise,IoT Device,Huawei,Model A,Physical,No,Medium,Masters,2,French,Leased,Online Ad,0.34,Urban,No,27
18c7c934-8f1f-4bc0-9188-537d96fc5bce,2026-02-09,CUST-233326,61,Other,Teacher,Los Angeles,2019-05-01,Enterprise,Smartphone,Xiaomi,Model C,eSIM,Yes,Medium,Bachelors,3,Mandarin,Owned,Retail Store,0.66,Rural,No,35
e40851f4-b193-4830-9343-3ceaa9c8e151,2026-06-23,CUST-144945,37,Male,Retired,Rural South,2018-08-31,Prepaid,Tablet,Google,Model B,Physical,Yes,High,Masters,2,German,Owned,Social Media,0.55,Urban,No,12
b8998c64-beb7-49c6-92ad-6c8322824815,2026-04-21,CUST-223079,60,Male,Business Owner,Rural South,2020-10-11,Postpaid,Tablet,Samsung,Model C,Physical,Yes,Medium,Bachelors,5,Mandarin,Leased,Social Media,0.14,Urban,Yes,13
d8950836-f405-4b00-bac4-8dc2081c1fae,2026-01-15,CUST-308791,66,Other,Artist,New York,2020-01-12,Prepaid,Feature Phone,Apple,Model A,Physical,No,High,Masters,1,Spanish,Leased,Retail Store,0.54,Rural,Yes,21
35642966-44cf-4c25-83c2-4b6230be10be,2025-09-11,CUST-642990,73,Female,Business Owner,Phoenix,2024-07-15,Prepaid,IoT Device,Xiaomi,Model A,eSIM,No,Medium,Masters,4,English,Owned,Online Ad,0.56,Urban,No,7
575832f3-2b77-49e3-a61d-6e9e737e600b,2025-11-25,CUST-721864,45,Male,Other,New York,2018-05-09,Enterprise,Smartphone,Apple,Model B,eSIM,Yes,Low,Masters,5,German,Owned,Retail Store,0.94,Rural,No,32
33c2a437-0427-431f-8da3-57cbedc318e3,2026-05-23,CUST-965649,33,Male,Retired,Houston,2023-11-07,Prepaid,Feature Phone,Xiaomi,Model C,eSIM,No,Low,PhD,1,French,Owned,TV Commercial,0.18,Urban,No,9
4736bd13-4f8c-4318-95e4-5a08145d662b,2026-01-21,CUST-269697,72,Female,Engineer,New York,2021-06-14,Prepaid,Smartphone,Huawei,Model C,eSIM,No,High,Masters,4,Mandarin,Owned,Friend Referral,0.29,Rural,Yes,35
fa7cfc69-d4e7-41f8-8b27-22401254415a,2026-05-28,CUST-388015,20,Female,Artist,Chicago,2022-08-18,Postpaid,Feature Phone,OnePlus,Model A,Physical,No,Medium,PhD,2,Spanish,Owned,Retail Store,0.83,Rural,No,9
636bf0bf-69b5-4a8a-b3c6-34bd43167618,2025-07-26,CUST-760464,36,Female,Artist,Rural East,2021-04-26,Enterprise,IoT Device,OnePlus,Model A,Physical,No,Low,Bachelors,3,French,Owned,TV Commercial,0.15,Rural,No,36
f8d5bbbb-85cb-488f-a33e-86b71908ad34,2025-10-22,CUST-564429,58,Male,Student,Los Angeles,2019-05-21,Postpaid,Smartphone,Samsung,Model C,eSIM,No,Low,Masters,1,French,Owned,Social Media,0.81,Urban,No,13
6361cbe6-5193-407f-bedc-ad13538ebb98,2026-04-17,CUST-938594,50,Other,Doctor,Rural North,2024-06-05,Prepaid,IoT Device,Google,Model C,eSIM,No,High,High School,4,Mandarin,Owned,Social Media,0.84,Rural,Yes,13
885eacf9-9e27-4aad-9256-3d09b9254b6a,2025-07-29,CUST-748564,47,Other,Artist,Los Angeles,2024-11-04,Postpaid,Feature Phone,Xiaomi,Model A,eSIM,No,High,Masters,3,English,Owned,Friend Referral,0.69,Urban,No,24
ad76e86f-8bca-4879-bfe8-e7848d28c00e,2025-11-11,CUST-867580,20,Other,Student,Rural South,2021-03-17,Postpaid,Tablet,Apple,Model B,Physical,No,Low,Masters,6,German,Owned,Retail Store,0.82,Urban,No,11
0d9a5370-e755-4586-a100-2bbefbcf2571,2026-04-16,CUST-993255,24,Male,Other,Houston,2019-03-21,Postpaid,Smartphone,Xiaomi,Model B,Physical,No,Medium,Bachelors,3,Spanish,Owned,Friend Referral,0.46,Urban,Yes,14
f5592ab1-f444-40ff-8abf-56a6db842db5,2026-06-04,CUST-580712,35,Female,Business Owner,Rural East,2023-01-11,Enterprise,IoT Device,Google,Model A,Physical,No,High,Masters,3,Mandarin,Owned,Friend Referral,0.73,Rural,No,12
20f401d9-d9bc-4bda-8e1b-d0bbec8f09d1,2026-05-30,CUST-784322,47,Male,Student,Rural West,2018-11-26,Prepaid,IoT Device,OnePlus,Model A,eSIM,No,Low,High School,2,French,Leased,TV Commercial,1,Urban,Yes,6
5d2859f2-18d1-4a43-a902-02c19b5104a1,2026-03-05,CUST-277488,74,Female,Artist,Houston,2019-08-13,Enterprise,Smartphone,Google,Model C,Physical,No,Low,Bachelors,2,Mandarin,Leased,Online Ad,0.18,Rural,No,15
af604cda-0e85-48a8-a040-329e9804ea95,2025-11-03,CUST-181471,21,Male,Other,Rural West,2024-08-25,Prepaid,Feature Phone,Xiaomi,Model A,Physical,Yes,Medium,High School,4,German,Leased,Retail Store,0.19,Urban,No,27
e3a495cf-8f03-4092-aa7d-c459b992d442,2026-04-15,CUST-596522,70,Other,Doctor,Houston,2020-05-15,Postpaid,IoT Device,Google,Model A,eSIM,Yes,Low,PhD,5,French,Owned,Friend Referral,0.15,Urban,No,26
a355db1b-f6ce-4b8e-babc-955fb7784a3b,2026-02-23,CUST-500170,62,Female,Doctor,Chicago,2022-06-05,Postpaid,Feature Phone,Apple,Model C,eSIM,No,High,High School,3,French,Leased,Friend Referral,0.32,Rural,Yes,32
344273fb-5881-4ebb-b2ee-619b8303132d,2026-01-16,CUST-238950,33,Female,Retired,Phoenix,2023-10-23,Prepaid,Smartphone,Xiaomi,Model A,eSIM,Yes,Medium,High School,2,German,Owned,Online Ad,0.5,Rural,Yes,14
b39686f8-5973-45de-9d21-951a44c6b890,2025-08-08,CUST-134193,55,Other,Engineer,Houston,2019-04-03,Postpaid,Tablet,Google,Model B,eSIM,No,High,High School,2,Spanish,Owned,Retail Store,0.21,Urban,No,9
59022fce-17f9-4266-9ae0-325a767eef09,2026-05-01,CUST-652055,19,Male,Engineer,New York,2018-03-18,Prepaid,Feature Phone,Google,Model A,eSIM,Yes,Medium,Bachelors,2,Spanish,Owned,Online Ad,0.64,Rural,No,13
a61ecbf9-1ff8-42f1-b39a-bde64f53ea4d,2025-11-16,CUST-779296,65,Female,Teacher,Rural South,2021-12-06,Enterprise,IoT Device,Google,Model A,eSIM,No,Low,Bachelors,2,English,Owned,Friend Referral,0.28,Urban,No,10
0a431a1b-1924-4c9e-9c2b-ebd80fa3e621,2025-09-18,CUST-127985,28,Male,Doctor,Rural North,2018-07-07,Postpaid,Feature Phone,Apple,Model C,eSIM,No,Medium,PhD,1,Spanish,Leased,Retail Store,0.7,Urban,No,29
936e66b8-9041-4833-a4bf-9c7b017de8d8,2025-12-17,CUST-879604,75,Male,Teacher,Rural North,2024-02-28,Prepaid,Smartphone,Apple,Model B,eSIM,Yes,High,Masters,1,Spanish,Owned,Social Media,0.75,Rural,Yes,18
2e9614f3-d162-446b-b69a-11a08e70eddb,2026-06-24,CUST-922054,55,Other,Doctor,Los Angeles,2023-09-09,Enterprise,Tablet,Samsung,Model C,eSIM,No,High,Bachelors,1,French,Leased,TV Commercial,0.7,Urban,No,31
9f37e762-9b15-424e-a4f0-0ed58ad56b00,2025-07-26,CUST-208575,28,Male,Student,Rural South,2023-08-02,Postpaid,IoT Device,Samsung,Model B,Physical,No,High,Bachelors,3,Spanish,Leased,Friend Referral,0.58,Urban,No,11
647509e9-f9b3-4012-9175-0734b5b647c0,2026-05-25,CUST-904415,46,Male,Student,Rural South,2021-07-03,Enterprise,Feature Phone,OnePlus,Model B,Physical,No,Low,PhD,2,English,Owned,Online Ad,0.68,Urban,No,21
35432833-4844-470a-b439-4aefd902fed6,2025-12-02,CUST-706719,60,Other,Teacher,Houston,2019-09-21,Prepaid,Tablet,Samsung,Model B,Physical,No,High,Bachelors,1,French,Owned,Online Ad,0.73,Rural,No,33
d3fe27e0-9521-45e4-94e0-ac6188d177b0,2025-09-20,CUST-440779,75,Other,Other,Chicago,2022-05-06,Postpaid,Feature Phone,Xiaomi,Model B,eSIM,Yes,Medium,Masters,2,English,Owned,Social Media,0.63,Urban,No,8
4af5ad6b-23f1-4e7f-a241-decc0897c492,2026-04-03,CUST-293787,78,Female,Retired,Rural West,2021-05-25,Postpaid,Smartphone,Huawei,Model B,Physical,No,High,Bachelors,2,Mandarin,Owned,Friend Referral,0.26,Rural,No,7
8d9c41bd-99af-4ac1-82fe-f475df87f34e,2026-03-12,CUST-109425,54,Female,Engineer,Rural West,2023-09-18,Enterprise,Smartphone,OnePlus,Model A,eSIM,Yes,Medium,High School,6,German,Owned,Retail Store,0.29,Urban,Yes,30
d32f3cae-b011-41e3-ad97-1fa0ceacf55d,2025-11-10,CUST-322305,37,Female,Doctor,Chicago,2019-03-06,Prepaid,Tablet,Xiaomi,Model C,eSIM,No,Medium,Bachelors,5,German,Owned,TV Commercial,0.85,Urban,No,20
d2bbbdfc-9474-4cf8-be4e-ab455c047948,2025-08-19,CUST-978678,70,Male,Doctor,Los Angeles,2020-12-17,Postpaid,Feature Phone,Xiaomi,Model B,eSIM,Yes,Medium,Masters,2,English,Owned,Online Ad,0.13,Rural,No,10
7fd11a27-0b75-4eaa-8651-f5fe29588093,2025-11-20,CUST-148343,27,Other,Other,Rural East,2020-03-29,Postpaid,Tablet,Apple,Model A,Physical,Yes,Medium,High School,5,Mandarin,Owned,TV Commercial,0.4,Urban,Yes,28
71e853b0-885c-4319-a2fc-bc63f38cf376,2026-05-02,CUST-863303,50,Other,Engineer,Rural North,2019-01-30,Enterprise,Tablet,Google,Model B,Physical,Yes,Low,High School,4,Spanish,Owned,TV Commercial,0.73,Urban,No,35
e9814f22-34c4-4dcb-909f-788a7bd546a1,2026-04-11,CUST-818850,24,Other,Other,Los Angeles,2018-06-15,Prepaid,IoT Device,Apple,Model C,Physical,No,Medium,Masters,4,French,Leased,Social Media,0.13,Urban,Yes,20
3559c03e-2766-4214-b1d0-98f22a1868bf,2026-02-27,CUST-758841,30,Female,Teacher,Rural South,2018-01-19,Prepaid,IoT Device,Apple,Model C,eSIM,No,Low,Bachelors,5,French,Owned,TV Commercial,0.47,Rural,No,8
5e6a4b34-7a11-483e-af0d-34d8057a9020,2026-05-22,CUST-911977,19,Other,Retired,Chicago,2024-04-15,Postpaid,Smartphone,Xiaomi,Model B,eSIM,No,Medium,Bachelors,4,Spanish,Owned,Friend Referral,0.44,Rural,Yes,18
6dd667e3-4a9d-44a6-9655-bb80507ea1a3,2025-09-10,CUST-909119,44,Female,Artist,New York,2020-10-21,Enterprise,IoT Device,Huawei,Model B,Physical,Yes,Medium,Masters,1,Spanish,Owned,Social Media,0.7,Urban,No,14
89510dd4-dca4-4cfa-870b-61dab74aa8e3,2026-03-22,CUST-931801,68,Other,Teacher,New York,2023-02-20,Enterprise,Smartphone,OnePlus,Model A,Physical,Yes,Medium,Masters,2,Mandarin,Owned,Retail Store,0.2,Rural,No,34
8323ec45-855a-4ecf-9de3-7f1fa45ab201,2026-07-08,CUST-457821,79,Other,Student,Rural West,2021-03-26,Postpaid,Smartphone,Apple,Model C,eSIM,No,Low,PhD,4,German,Owned,TV Commercial,0.43,Urban,No,21
e5523060-9fc9-4a8a-9034-1a8e436f540b,2026-04-07,CUST-990856,77,Female,Doctor,New York,2019-07-13,Enterprise,Feature Phone,Google,Model C,Physical,No,Medium,PhD,1,English,Leased,Online Ad,0.6,Rural,No,31
9578146a-e1f5-49e8-aa42-b6ed50d98641,2026-02-16,CUST-327236,59,Female,Teacher,Rural North,2018-07-10,Enterprise,Smartphone,Samsung,Model B,eSIM,No,Medium,Bachelors,3,Mandarin,Owned,Online Ad,0.66,Rural,No,26
267f984f-12b7-4e75-b67b-b4f003922574,2026-06-03,CUST-408252,36,Male,Other,Phoenix,2020-05-27,Enterprise,IoT Device,Apple,Model A,Physical,Yes,High,PhD,2,Spanish,Owned,Online Ad,0.89,Urban,Yes,33
3f614448-d0cc-4475-88c9-e9612e747c62,2025-12-29,CUST-943564,33,Other,Business Owner,Chicago,2024-09-05,Postpaid,Feature Phone,Xiaomi,Model A,Physical,No,Medium,PhD,5,Mandarin,Owned,Retail Store,0.95,Rural,No,11
cebb5147-94a5-48dc-9139-4821e9ad633c,2026-04-03,CUST-871261,78,Male,Other,Rural East,2023-09-17,Prepaid,IoT Device,Apple,Model A,Physical,No,High,PhD,2,French,Owned,Social Media,0.9,Rural,No,11
a09eab10-001e-46ec-8e6a-7db5e2c48a34,2025-11-21,CUST-446161,28,Male,Engineer,Rural West,2020-12-25,Prepaid,IoT Device,Apple,Model B,Physical,No,High,High School,6,Mandarin,Leased,Friend Referral,0.62,Rural,Yes,31
2d0e9e58-3d9e-48c5-ba2d-3245f39dc251,2025-12-30,CUST-519393,77,Male,Teacher,Houston,2021-05-09,Postpaid,Feature Phone,Xiaomi,Model A,eSIM,Yes,Low,High School,5,English,Owned,Online Ad,0.59,Urban,Yes,23
28a7a722-3949-42dd-a21b-884b1ae19b7b,2026-07-04,CUST-125065,49,Female,Retired,Rural East,2024-04-28,Enterprise,Tablet,OnePlus,Model C,eSIM,No,High,PhD,4,English,Leased,Friend Referral,0.62,Rural,Yes,27
5c47a128-61c4-4fcb-9f04-cecc2c13284f,2026-05-03,CUST-171007,61,Male,Teacher,Chicago,2020-05-22,Prepaid,Tablet,Google,Model B,Physical,No,Medium,Bachelors,5,Spanish,Owned,Online Ad,0.21,Rural,No,13
d0fcead2-c6c9-44f4-acde-4817532a6951,2026-03-13,CUST-183587,35,Female,Doctor,Rural West,2024-05-21,Prepaid,Smartphone,Apple,Model C,Physical,No,High,Masters,6,Mandarin,Owned,Social Media,0.91,Rural,Yes,26
b6cfccb7-a99a-4562-b72f-c89a2a33648d,2026-04-20,CUST-247959,54,Other,Other,Rural East,2024-12-29,Prepaid,Smartphone,Apple,Model A,eSIM,No,Low,High School,1,Mandarin,Leased,Retail Store,0.14,Urban,No,28
688c5b33-6496-4090-aeb8-9dec5b33202f,2025-11-24,CUST-182215,68,Other,Doctor,Los Angeles,2019-05-05,Postpaid,Smartphone,Apple,Model A,eSIM,Yes,Medium,Bachelors,2,Spanish,Owned,Retail Store,0.84,Rural,No,12
ab1680ce-2a15-432e-b8e4-bd0247740314,2026-04-04,CUST-270579,25,Female,Business Owner,Chicago,2022-09-09,Enterprise,Feature Phone,Google,Model B,Physical,No,High,High School,3,German,Owned,Friend Referral,0.93,Urban,No,14
07c53e73-802f-453b-bf06-75a0a3c6cf93,2025-11-28,CUST-874348,31,Other,Engineer,Rural East,2023-02-19,Prepaid,IoT Device,Samsung,Model A,Physical,No,High,Masters,5,French,Owned,Retail Store,0.98,Urban,No,21
51071d1e-ee81-4d9f-a60b-4cd216519605,2026-07-24,CUST-146081,24,Other,Student,Phoenix,2019-07-18,Postpaid,Smartphone,Google,Model C,eSIM,Yes,Low,PhD,1,English,Owned,Online Ad,0.49,Urban,No,32
11163b37-7793-4ad4-90b2-9edb0a7a2c59,2026-06-20,CUST-546005,45,Other,Artist,Rural West,2022-06-03,Prepaid,Smartphone,OnePlus,Model C,eSIM,No,Medium,Masters,4,English,Leased,Social Media,0.55,Urban,No,19
0980081c-a2b6-44e4-bcd2-ab6038321ef7,2026-07-14,CUST-829547,68,Male,Other,New York,2020-01-28,Enterprise,Tablet,Xiaomi,Model A,eSIM,No,Medium,Bachelors,6,German,Owned,Social Media,0.97,Urban,No,32
0592aa05-b31a-49fb-9822-c438717b8006,2026-05-03,CUST-137252,34,Male,Engineer,Chicago,2019-06-27,Postpaid,Feature Phone,Huawei,Model B,eSIM,No,Medium,Masters,4,English,Owned,Social Media,0.86,Urban,No,31
bd077b9c-6bc3-469b-b06b-1992d576c891,2025-10-13,CUST-798909,48,Other,Business Owner,Houston,2020-11-27,Enterprise,Feature Phone,OnePlus,Model C,Physical,No,Medium,Bachelors,3,English,Owned,TV Commercial,0.65,Rural,No,22
c02c19ca-ca6e-4e07-acfe-5ccf353b72a4,2026-06-02,CUST-530808,47,Other,Other,Rural West,2019-12-14,Postpaid,Smartphone,Apple,Model C,eSIM,No,Medium,Bachelors,1,German,Owned,Online Ad,0.4,Rural,No,33
f3d41478-73c1-4623-8c9b-11be9be8c55a,2026-04-10,CUST-758787,76,Other,Business Owner,Rural South,2021-07-21,Postpaid,Smartphone,Google,Model B,eSIM,No,Medium,PhD,4,German,Leased,Online Ad,0.86,Rural,No,19
ffa43e04-3df6-464d-b3c5-3e0aa654089d,2026-02-23,CUST-229642,42,Female,Engineer,Phoenix,2021-07-17,Postpaid,Tablet,Apple,Model C,Physical,No,Medium,Bachelors,4,English,Owned,Retail Store,0.12,Urban,No,29
e3c0cb6f-b38f-4e42-ac30-3aa7c911f628,2025-08-21,CUST-513793,21,Other,Doctor,Houston,2018-07-11,Enterprise,Smartphone,Xiaomi,Model A,Physical,No,Low,Bachelors,3,Spanish,Leased,Retail Store,0.61,Urban,No,12
acf795de-2806-4658-b4f3-ae5a2f543f2d,2026-06-07,CUST-234353,62,Other,Doctor,Rural East,2023-02-21,Postpaid,Feature Phone,Huawei,Model A,Physical,Yes,High,PhD,4,Spanish,Leased,Retail Store,0.64,Urban,No,24
6f0740e2-5783-4d8b-90ec-3f3090e0983a,2026-03-04,CUST-319090,32,Male,Retired,Rural East,2021-11-21,Postpaid,IoT Device,Apple,Model B,Physical,No,Low,Masters,4,German,Leased,Social Media,0.24,Urban,No,13
6929e758-fecc-4e02-9849-68ea8501f3bc,2026-03-21,CUST-628817,49,Female,Retired,Rural West,2018-02-28,Postpaid,Feature Phone,Apple,Model A,eSIM,No,Low,High School,5,German,Leased,Friend Referral,0.19,Urban,No,21
930a2c91-6cbe-45a3-81ab-ac1eda64fa01,2025-11-28,CUST-880573,58,Male,Business Owner,New York,2022-07-05,Enterprise,IoT Device,OnePlus,Model C,eSIM,No,Medium,Masters,2,Mandarin,Owned,TV Commercial,0.46,Urban,No,14
708d2ab1-5d79-4278-bf58-108ad472017f,2025-12-28,CUST-235846,61,Other,Engineer,New York,2021-03-29,Postpaid,IoT Device,Xiaomi,Model C,eSIM,No,Medium,Bachelors,5,English,Owned,Online Ad,0.3,Urban,Yes,35
485061cd-2362-4451-aaf5-38def0363d2a,2025-10-23,CUST-904102,63,Female,Retired,Chicago,2019-12-07,Enterprise,IoT Device,OnePlus,Model B,Physical,No,Medium,Masters,6,Spanish,Owned,Social Media,0.93,Rural,No,27
2d9819d0-5e21-47ad-83a4-50c1d0e0ab6a,2025-12-11,CUST-839690,78,Other,Other,Los Angeles,2018-08-01,Postpaid,IoT Device,Xiaomi,Model A,Physical,No,Medium,Masters,5,French,Owned,Friend Referral,0.82,Urban,No,17
02e7f95f-88db-4f98-864c-7304cc58fcc2,2025-10-30,CUST-319101,50,Female,Doctor,Rural West,2024-09-10,Prepaid,Feature Phone,Xiaomi,Model C,eSIM,No,Low,Bachelors,4,Spanish,Owned,Retail Store,0.55,Urban,No,26
0d88e9eb-ecdd-4ea0-ad91-80f92d228aa8,2026-03-06,CUST-819334,28,Female,Student,Phoenix,2022-04-02,Enterprise,Feature Phone,Xiaomi,Model B,eSIM,Yes,Low,Bachelors,5,German,Owned,Friend Referral,0.57,Rural,No,9
30ab56e9-8025-403d-82c3-a8f9afb2d148,2026-01-08,CUST-778989,62,Male,Teacher,Rural West,2018-05-10,Enterprise,Tablet,Xiaomi,Model B,eSIM,No,Low,PhD,6,English,Owned,Online Ad,0.37,Rural,No,8
bc334677-da27-451a-b588-2da0b14b6f19,2026-03-24,CUST-765740,54,Female,Business Owner,New York,2020-02-14,Enterprise,Feature Phone,OnePlus,Model A,eSIM,No,High,High School,3,Mandarin,Owned,TV Commercial,0.95,Rural,No,12
97810356-3de9-4ebc-9123-78cd62d54438,2026-01-08,CUST-522708,40,Other,Student,Rural South,2022-03-22,Postpaid,IoT Device,Apple,Model B,Physical,No,Medium,Masters,3,French,Owned,TV Commercial,0.31,Urban,No,16
5c680b97-8a59-4bce-89a5-57f6bae13613,2026-02-22,CUST-909837,35,Male,Doctor,New York,2021-02-12,Enterprise,Feature Phone,Apple,Model C,Physical,No,Medium,Masters,2,Spanish,Leased,Online Ad,0.15,Urban,No,35
6d5e8fc0-a97e-416d-b586-d6bed4c3050c,2026-01-23,CUST-672051,75,Female,Artist,Rural West,2021-07-19,Postpaid,Feature Phone,OnePlus,Model C,eSIM,No,High,High School,5,Mandarin,Owned,Social Media,0.79,Rural,Yes,35
a5296dc1-8215-4943-91cb-c5cfb640f17b,2026-04-01,CUST-174796,51,Other,Artist,Houston,2022-10-16,Postpaid,Feature Phone,Apple,Model B,Physical,No,Low,Masters,5,German,Leased,Online Ad,0.47,Rural,No,28
b4e62293-b1ff-4702-a5bf-81e79eb1e23e,2026-03-12,CUST-891144,80,Male,Retired,New York,2024-09-27,Prepaid,Feature Phone,Huawei,Model C,eSIM,No,Low,PhD,6,English,Leased,Retail Store,0.12,Urban,No,17
2ecd8953-c99c-4746-9110-3cb1aa09530c,2025-11-26,CUST-656285,55,Female,Artist,Chicago,2022-10-30,Prepaid,Smartphone,Google,Model B,Physical,No,Medium,Masters,3,Mandarin,Owned,Social Media,0.47,Urban,No,18
72625cdb-641f-4108-87d3-796101add858,2026-03-08,CUST-839404,49,Female,Student,Rural West,2023-11-02,Prepaid,Tablet,Huawei,Model C,Physical,No,High,Masters,4,Mandarin,Owned,Friend Referral,0.34,Urban,No,13
3bf8f94d-7e1d-4c5f-8354-dcbad6f39bac,2026-04-12,CUST-162842,37,Other,Engineer,Los Angeles,2022-05-25,Enterprise,Smartphone,Huawei,Model C,Physical,No,Medium,Bachelors,3,Spanish,Owned,Online Ad,0.79,Rural,No,25
25101c80-eb3e-4e4c-ad0c-9c32b8ecf3a7,2026-02-26,CUST-256465,46,Other,Business Owner,Chicago,2024-12-05,Prepaid,Tablet,Xiaomi,Model C,eSIM,No,High,Bachelors,1,French,Owned,TV Commercial,0.94,Rural,No,16
c43031b8-5d9c-4611-b41b-6f13871c965e,2026-03-10,CUST-416975,30,Other,Retired,Phoenix,2018-07-19,Postpaid,IoT Device,Samsung,Model A,Physical,No,High,PhD,6,German,Leased,Friend Referral,0.16,Urban,No,30
99b77640-c20e-4842-8a70-9b089c6469ad,2026-03-07,CUST-772693,38,Male,Other,Chicago,2023-06-20,Prepaid,Tablet,Google,Model A,Physical,No,Medium,Bachelors,1,Mandarin,Owned,Retail Store,0.24,Urban,No,7
766d9540-710d-4a09-bf13-33980ef9c65b,2025-10-01,CUST-574630,57,Male,Doctor,Rural North,2023-08-27,Postpaid,Tablet,Huawei,Model B,eSIM,Yes,High,Masters,3,English,Owned,Social Media,0.71,Rural,No,33
48e08d13-1cca-4ef2-bc91-be938ad837b2,2026-02-01,CUST-257320,38,Female,Other,Chicago,2019-03-29,Enterprise,IoT Device,OnePlus,Model A,eSIM,Yes,Medium,High School,2,German,Leased,Online Ad,0.72,Urban,No,29
aca475dd-28d5-46f7-8c58-ae2dc000611b,2026-03-07,CUST-621055,77,Female,Student,New York,2023-10-04,Enterprise,Feature Phone,Xiaomi,Model B,eSIM,Yes,High,High School,3,Spanish,Owned,Friend Referral,0.2,Rural,No,18
bb7eaf61-7185-4453-a69f-5ef44b5ae204,2025-11-16,CUST-559432,52,Female,Retired,Los Angeles,2019-07-07,Enterprise,Tablet,Xiaomi,Model C,Physical,No,Low,PhD,5,German,Owned,Retail Store,0.19,Urban,No,25
bb7b829b-0659-421b-882c-0633d725e884,2025-07-28,CUST-445232,37,Female,Teacher,Rural West,2021-02-22,Enterprise,Tablet,Google,Model A,Physical,No,High,Bachelors,3,Mandarin,Owned,Retail Store,0.7,Urban,No,19
a2941416-4c2d-4fc3-8c5c-ad208000b436,2026-01-28,CUST-997531,64,Other,Doctor,Houston,2020-10-16,Prepaid,IoT Device,Apple,Model B,eSIM,No,Medium,High School,4,English,Owned,Social Media,0.92,Rural,No,8
5ef1fb26-9452-4b09-b721-358296ddf286,2026-03-11,CUST-993487,61,Male,Student,Rural South,2023-05-08,Enterprise,Tablet,OnePlus,Model B,Physical,Yes,Medium,High School,1,English,Owned,Social Media,0.2,Rural,No,28
b85d353d-6656-448b-bac3-9faa6f4c88bd,2026-03-29,CUST-553438,28,Male,Retired,Los Angeles,2018-07-08,Enterprise,Smartphone,Samsung,Model B,Physical,No,High,Masters,4,English,Leased,TV Commercial,0.2,Urban,No,15
76db2624-26fd-43e6-8f71-4a368e449141,2025-11-09,CUST-497579,37,Other,Retired,Rural East,2022-03-09,Enterprise,Tablet,Samsung,Model B,Physical,Yes,High,Masters,4,English,Owned,Online Ad,0.62,Urban,No,36
ad51e6e5-8b4f-465c-a387-061006375f24,2025-08-01,CUST-499046,38,Female,Doctor,Phoenix,2018-02-15,Prepaid,Smartphone,Google,Model C,Physical,Yes,Low,PhD,5,German,Leased,Friend Referral,0.51,Rural,Yes,29
3a1e7679-2ad3-456f-9cfe-c77b22ccebe6,2025-08-02,CUST-264926,62,Male,Other,Los Angeles,2019-11-30,Prepaid,Tablet,OnePlus,Model B,eSIM,No,Low,Masters,1,Spanish,Owned,Friend Referral,0.48,Urban,No,29
08df71be-3c56-4de0-8b3b-82c1970275c3,2025-12-06,CUST-602207,71,Male,Other,New York,2019-07-30,Prepaid,Tablet,Samsung,Model A,Physical,No,Low,Masters,2,Mandarin,Owned,Social Media,0.21,Rural,No,20
0f45732e-d631-45e2-865a-9152e7e02b22,2026-01-11,CUST-835500,41,Other,Business Owner,Rural East,2020-11-09,Postpaid,Feature Phone,Apple,Model B,eSIM,No,High,PhD,4,German,Owned,Online Ad,0.93,Rural,No,18
eb7bdaf6-1cd5-442c-a465-3b7487e46bab,2026-06-30,CUST-353849,68,Female,Engineer,Rural East,2019-02-24,Postpaid,Tablet,Google,Model B,eSIM,Yes,Low,Bachelors,4,French,Owned,Retail Store,0.2,Rural,No,24
cf617c43-3b59-4c7a-9119-72c3166d575a,2025-09-03,CUST-273949,63,Other,Artist,Houston,2019-01-07,Enterprise,Smartphone,Samsung,Model C,eSIM,No,High,PhD,3,French,Owned,Online Ad,0.92,Rural,No,29
84629733-47aa-42ff-a501-485fd1d34174,2025-11-22,CUST-278054,33,Female,Engineer,Phoenix,2018-04-23,Enterprise,Tablet,OnePlus,Model B,Physical,Yes,Medium,PhD,6,Mandarin,Leased,TV Commercial,0.22,Rural,No,12
