Record_ID,Date,Customer_ID,Call_Duration_Minutes,Number_of_Calls_Inbound_Outbound,SMS_Sent_Received,Data_Usage_GB,Data_Session_Count,Peak_Hour_Usage_Time,Streaming_Services_Accessed,International_Usage_Voice_Data,Wi_Fi_Offloading_Ratio,Hotspot_Usage_Yes_No,Hotspot_Usage_MBs_shared,Voice_over_IP_VoIP_Usage_Minutes,Data_Usage_by_App_Category,Peak_vs_Off_Peak_Usage_Ratio,Average_Call_Hold_Time_Seconds,SMS_Delivery_Success_Rate,Data_Throttling_Instances,Cloud_Service_Usage,Gaming_Data_Consumption_GB,Multi_Device_Usage_Patterns,Roaming_Data_Usage_by_Country
038b9144-902b-4c56-8527-4b65d7b9dd6b,2025-09-07,CUST-678322,235,41,80,3.37,33,12:00-14:00,YouTube,30.27,0.72,No,3835,51,Streaming,1.82,25,99.31,2,No,4.34,Multiple,N/A
f97b6290-e038-4e22-b548-17478a9bf244,2026-05-24,CUST-370683,210,6,2,45.7,47,08:00-10:00,YouTube,93,0.71,No,0,35,Streaming,1.17,56,97.08,2,No,2.2,Single,N/A
10a5ff99-0be2-4bd1-88ef-610ff91ec2d4,2026-05-21,CUST-571161,16,22,142,4.73,30,18:00-20:00,Spotify,58.08,0.55,No,0,52,Gaming,1.15,6,98.31,0,No,7.91,Single,N/A
38b793a7-2303-45af-a89f-81cc34963439,2025-12-30,CUST-503387,298,6,126,46.05,35,12:00-14:00,Netflix,71.7,0.69,No,0,6,News,1.15,7,96.19,4,No,2.47,Multiple,Germany
1950e659-5a45-4cc5-b0a8-516aefc4e8e4,2026-02-02,CUST-326692,66,45,54,10.16,10,18:00-20:00,None,11,0.77,Yes,0,7,Maps,1.39,21,96.38,4,No,6.14,Single,N/A
87f6435f-ccec-46d1-b70a-a648675eae4a,2025-08-25,CUST-966556,40,39,53,38.13,31,12:00-14:00,None,15.25,0.35,No,0,49,Maps,0.93,9,96.91,1,Yes,5.17,Multiple,N/A
5913f3e7-6bad-41d7-be6c-a4772c6f46ff,2025-10-01,CUST-359817,99,40,61,43.49,13,12:00-14:00,Spotify,81.04,0.63,No,0,7,News,1.67,31,96.63,1,Yes,0.08,Single,N/A
5108bb92-b429-48dc-8897-e5bd536d00dc,2026-02-04,CUST-239939,85,45,184,25.84,20,20:00-22:00,None,37,0.61,Yes,0,53,Maps,1.5,56,95.66,1,No,7.05,Single,N/A
62ffd850-f301-4ac0-834b-80cf38c8724d,2026-01-11,CUST-614795,238,27,123,19.22,30,12:00-14:00,None,43,0.78,No,0,20,Social,1.95,9,99.17,1,No,8.8,Single,N/A
8623065e-3681-4a30-8ae8-320eb66386a2,2026-03-07,CUST-452320,129,3,28,12.69,41,20:00-22:00,YouTube,86.34,0.52,No,0,46,Social,1.98,55,98.59,0,No,0.1,Single,N/A
4d49c781-c047-4698-a5dc-feaa6fff921a,2026-03-18,CUST-232016,203,41,182,7.69,10,12:00-14:00,Spotify,51.39,0.75,No,0,41,Gaming,1.51,10,97.14,5,No,7.11,Multiple,N/A
949a2e40-face-41e2-b3ca-ce91014fa02a,2026-04-01,CUST-978172,256,30,180,27.64,41,12:00-14:00,None,50.2,0.65,No,0,51,Maps,1.14,27,98.57,4,No,6.73,Multiple,France
d2959621-38b0-42e2-8d73-748619c77dd9,2026-02-14,CUST-143193,52,42,177,10.82,35,08:00-10:00,None,26.39,0.49,No,0,6,Maps,1.1,28,95.67,2,Yes,7.09,Multiple,France
cb15f8a8-1f0f-4e02-a932-8f92d79ca726,2026-03-15,CUST-885556,55,38,87,39.76,43,08:00-10:00,None,28.2,0.31,No,0,1,Gaming,0.6,18,98.66,1,No,2.57,Single,USA
81557e29-73e7-4653-a479-cb3d8188c9b8,2025-11-20,CUST-609128,246,2,109,25.88,36,18:00-20:00,Netflix,31.65,0.87,No,0,7,Social,1.17,41,98.38,1,No,1.1,Single,N/A
ca18e970-a9a2-4e2e-bf0f-dda9e9102847,2025-08-09,CUST-397915,28,24,94,26.72,49,18:00-20:00,None,53.44,0.76,No,0,26,Social,1.66,6,98.27,3,Yes,3.41,Single,N/A
f3c32c83-d3ba-422c-97ca-6de613278ddf,2026-01-30,CUST-185300,100,35,165,41.28,9,08:00-10:00,Spotify,49.23,0.51,Yes,1540,59,News,0.64,6,97.26,4,No,4.92,Single,N/A
e7047db5-0f96-448b-8fe9-5787aeb9b5e9,2025-11-14,CUST-113745,31,47,80,19.96,24,12:00-14:00,Netflix,54.99,0.7,No,0,7,Maps,1.38,30,97.79,2,No,2.73,Single,France
d3c36851-f297-4a15-885b-6c9228873c42,2026-01-16,CUST-926971,211,9,87,38.74,25,12:00-14:00,Netflix,57.13,0.22,No,1915,38,Maps,1.43,33,95.26,2,No,9.62,Multiple,N/A
c83b58dc-d217-4f5e-b41f-363216b13cf4,2025-08-17,CUST-320100,72,6,99,46.59,9,12:00-14:00,None,52.43,0.1,No,0,5,Gaming,0.9,54,96.58,1,Yes,4.89,Multiple,N/A
3d1cc380-0bbc-49a0-bb6b-27d040824361,2025-07-31,CUST-868351,203,2,181,6.19,11,12:00-14:00,YouTube,6.5,0.57,No,0,15,Maps,0.51,38,98.69,5,Yes,2.62,Single,N/A
2c0a1f0e-8ec6-41f9-bdae-706e879c3951,2026-05-29,CUST-704576,197,6,150,13.87,7,20:00-22:00,YouTube,79.92,0.82,No,0,19,Streaming,0.76,6,99.48,1,No,0.22,Single,N/A
477a2f1e-1217-49dc-80bc-022b4acdf4ee,2026-06-22,CUST-522502,11,37,190,41.89,47,12:00-14:00,Spotify,34,0.87,No,0,39,Gaming,1.57,58,99.08,5,No,7.52,Single,Japan
730975bb-8868-4dce-9ed7-a777acc8571e,2026-04-28,CUST-946114,13,38,61,22.31,49,18:00-20:00,Netflix,18.53,0.89,Yes,0,60,News,1.57,5,99.51,1,No,2.9,Multiple,N/A
9c437155-9761-40d4-a6d3-cb1a2476fabd,2025-12-18,CUST-731677,170,7,174,9,47,18:00-20:00,YouTube,56.63,0.22,Yes,0,44,Productivity,0.69,16,99.55,4,Yes,6.81,Single,N/A
273eb9c3-6ba9-4d60-842c-af491a728f69,2026-02-23,CUST-480257,228,3,70,30.55,36,12:00-14:00,Netflix,65.23,0.21,No,0,56,Gaming,0.68,23,96.68,4,No,4.57,Multiple,N/A
7ab9757f-c0c9-4f23-99a9-73f98200e064,2026-05-24,CUST-201383,128,21,32,23.99,33,20:00-22:00,YouTube,0.52,0.3,No,0,21,Social,0.94,35,99.39,4,Yes,9.47,Single,N/A
3db79cdc-a755-4198-9584-ce171457ae01,2026-01-27,CUST-827144,15,11,91,11.21,49,18:00-20:00,None,52.43,0.7,No,0,46,Productivity,0.69,19,97.68,2,No,8.13,Single,N/A
0eb038f0-df2e-40f6-b190-e7ed4e735b7f,2025-10-21,CUST-157405,26,6,62,7.91,9,18:00-20:00,YouTube,81.1,0.63,No,0,30,Gaming,1.2,22,95.5,1,No,9.88,Multiple,N/A
eb41da90-aa1c-4450-bb4e-6a790e59767e,2025-08-02,CUST-882800,120,7,56,13.12,16,18:00-20:00,None,10.11,0.89,No,0,54,Gaming,1.52,45,97.78,3,No,9.62,Multiple,N/A
35a596e5-e8b7-4336-b27e-f0f1765d3ccd,2026-04-15,CUST-224965,46,29,29,29.62,45,18:00-20:00,Netflix,42.02,0.85,No,0,3,Social,1.79,29,97.6,5,No,6.94,Single,N/A
664ecfd1-7ca3-40eb-8c4d-83f49b8cb2f1,2025-09-01,CUST-803696,7,30,110,14.22,19,08:00-10:00,None,73.51,0.19,No,0,7,Social,1.09,19,96.53,3,Yes,9.09,Single,N/A
b8251d16-ca0c-4715-840d-cc0c3e28b2b5,2025-12-26,CUST-540099,17,8,190,11.95,45,08:00-10:00,None,40,0.64,No,0,1,News,1.44,46,95.31,3,Yes,7.48,Multiple,N/A
e85d4caf-2ce1-480e-a0f6-994aedf302a9,2026-02-25,CUST-967752,289,6,163,0.46,25,08:00-10:00,Netflix,9.66,0.83,Yes,0,29,Gaming,0.56,18,97.1,1,No,6.63,Multiple,N/A
a9fe4c68-73f8-48de-95db-b12d383cc722,2025-09-03,CUST-232208,198,23,75,9.35,50,18:00-20:00,YouTube,47.87,0.83,No,0,41,Maps,1.95,12,96.15,2,No,5.92,Multiple,N/A
693c381b-af7a-475c-a954-0f22207c6ca8,2025-09-19,CUST-514924,129,37,22,9.47,23,08:00-10:00,Spotify,20.34,0.21,No,0,13,Social,1.09,9,95.4,0,No,2.14,Single,N/A
f2b1cd6f-a8d9-4b07-aea7-21f89dadcc80,2026-06-04,CUST-269928,158,43,88,22.88,35,20:00-22:00,Spotify,43.39,0.75,No,0,9,Social,0.61,56,99.54,4,No,2.09,Single,N/A
74fda9b6-006b-47da-9d4d-b2ba058ddf46,2026-05-14,CUST-420577,278,34,194,49.79,38,08:00-10:00,Netflix,19.17,0.64,No,7951,10,Streaming,0.95,40,99.14,0,No,7.39,Single,N/A
e8def67e-7ab2-4caf-901e-37819b4f50b1,2026-01-05,CUST-878773,157,42,91,5.65,26,18:00-20:00,None,37.23,0.2,No,4606,40,Social,1.19,54,96.53,2,Yes,6.44,Single,N/A
f17995b7-cb10-4294-9d54-0fab6c10a8df,2025-08-12,CUST-454953,222,20,65,45.58,9,08:00-10:00,None,3.71,0.11,No,0,16,Productivity,0.64,43,99.42,1,No,7.86,Multiple,N/A
ba99631f-d8e9-422a-b24d-253bf9e1c780,2026-06-23,CUST-524435,170,18,54,36.04,23,18:00-20:00,Spotify,75.56,0.73,No,0,17,Productivity,1.45,32,98.11,5,No,1.43,Single,N/A
cbe52409-521d-4b37-a163-873c10d66164,2025-09-12,CUST-235874,219,45,10,39.79,12,12:00-14:00,YouTube,62.89,0.27,No,0,17,Social,1,37,98.33,1,No,8.04,Single,N/A
f04bf0c8-1b30-4fe8-911f-3c310af15e9a,2026-02-05,CUST-759510,178,5,37,35.41,45,08:00-10:00,None,25.85,0.19,No,0,45,Streaming,1,33,99.51,4,No,5.77,Single,France
5f55f155-afcc-4fa9-9a42-e6feca07bfd0,2026-01-09,CUST-710525,115,47,144,24.38,22,08:00-10:00,Netflix,17.62,0.36,Yes,0,27,Productivity,1.96,51,99.17,0,No,9.3,Multiple,N/A
36333e4b-bf9c-4a71-9056-905f7253d15a,2026-02-18,CUST-171148,253,19,194,10.56,32,20:00-22:00,YouTube,34.14,0.19,No,0,38,Productivity,1.23,43,96.32,1,No,2.25,Single,N/A
d3479311-a886-4802-be87-f5434313cd24,2025-10-08,CUST-929144,286,46,54,39.04,21,12:00-14:00,Netflix,38.66,0.66,No,3897,16,Maps,1.93,22,95.64,4,No,7.75,Single,N/A
0520c4be-5215-4349-87ac-c9d7bdb91aa2,2026-02-25,CUST-655026,43,6,127,3.83,42,18:00-20:00,YouTube,73.59,0.76,No,0,44,Gaming,1.25,10,96.61,4,No,1.11,Multiple,N/A
75bb407a-3235-443a-ba0f-f829ef9be7c7,2025-08-28,CUST-316105,126,10,37,21.6,33,20:00-22:00,Spotify,66.75,0.58,No,0,58,Streaming,1.16,9,96.22,2,Yes,4.57,Multiple,N/A
f7174208-437b-4aad-a8a2-d0b27f8f18c6,2025-09-19,CUST-705563,215,31,66,5.32,11,20:00-22:00,Spotify,70.04,0.79,No,0,11,Social,0.84,41,96.62,2,No,9.94,Single,N/A
45a484f6-aac4-4a89-850f-c99ddc318cc9,2026-02-15,CUST-296741,273,25,139,4.48,50,08:00-10:00,Netflix,35.6,0.51,Yes,5825,18,Streaming,1.02,10,98.88,3,No,1.43,Single,N/A
841a97cb-cb55-4c97-b52a-66ccab90afcf,2026-02-14,CUST-704768,176,11,18,8.54,36,18:00-20:00,None,28.45,0.78,No,0,30,News,1.19,48,97.18,5,Yes,1.91,Single,N/A
14bf4104-53a6-4593-ba58-167196739360,2026-01-03,CUST-729960,83,7,74,38.94,41,20:00-22:00,Spotify,40.11,0.64,No,0,14,Maps,1.35,27,99.42,3,Yes,5.14,Single,N/A
86241d84-7d24-412d-80ca-833b8a76b362,2025-07-28,CUST-280875,190,46,29,12.86,11,08:00-10:00,YouTube,22.74,0.12,Yes,0,53,News,1.78,28,97.2,0,No,1.9,Multiple,N/A
ef14d62d-54b6-4dde-9bf8-3e7634cd2b9b,2026-07-11,CUST-751169,245,16,32,0.42,23,12:00-14:00,Netflix,15.79,0.33,No,0,22,Productivity,1.83,27,97.69,3,Yes,3.09,Multiple,N/A
679e8acd-ec60-4459-8842-565e63c50bea,2026-01-15,CUST-399633,70,29,8,40.23,38,12:00-14:00,Netflix,87.46,0.33,No,0,42,Streaming,1.02,53,96.04,2,No,8.21,Single,N/A
d7b2831f-532e-4678-ad0c-3c7330f795d3,2025-12-13,CUST-212181,201,20,58,37.12,7,12:00-14:00,Spotify,47.5,0.84,No,0,30,Streaming,1.37,9,96.66,4,Yes,9.73,Single,N/A
0fdb953c-70f1-4b54-979b-d4da8d657a4c,2025-11-03,CUST-602571,261,30,166,26.89,19,20:00-22:00,YouTube,0.65,0.29,No,0,1,Productivity,1.44,59,99.78,1,No,1.25,Multiple,N/A
56b0c836-2fa0-4161-98e2-56952b79ffa9,2025-11-17,CUST-216049,172,39,80,26.94,8,20:00-22:00,None,49.54,0.7,No,0,41,News,1.7,37,95.06,1,No,4,Single,N/A
2ba195e0-6ecc-48c6-aa21-1156540183c5,2026-04-08,CUST-954247,136,19,61,36.05,25,08:00-10:00,None,47.03,0.45,No,0,58,Productivity,1.19,47,99.98,5,No,7.49,Multiple,N/A
0c53b1e1-70a3-41e7-bfea-102542cef9d3,2026-05-04,CUST-931065,117,5,147,26.86,26,12:00-14:00,Netflix,7.43,0.76,No,1859,47,Social,1.91,7,97.95,3,No,6.15,Single,Canada
f2ec10aa-5f44-486a-ac7e-2e3ed7c1867f,2025-10-19,CUST-554983,240,36,0,46.12,25,20:00-22:00,None,15.17,0.5,No,508,37,Social,1.8,58,99.56,3,No,8.59,Single,N/A
359ce302-be09-4c87-9317-efcb1f47229d,2026-05-28,CUST-437629,293,45,198,19.98,35,08:00-10:00,Spotify,19.09,0.24,No,0,30,Streaming,1.54,33,97.73,2,Yes,4.09,Single,France
b64a505e-8725-4d36-af41-53eec839cecc,2025-12-30,CUST-909696,136,2,141,35.02,12,12:00-14:00,Netflix,41.52,0.15,No,0,57,Streaming,1.6,57,99.77,3,No,2.87,Multiple,N/A
1efe76f3-0090-4e97-969c-eb53189ca2fb,2025-12-15,CUST-830379,203,40,134,8.63,34,18:00-20:00,Netflix,35.49,0.72,No,0,55,Gaming,1.64,16,95.61,0,No,1.63,Single,N/A
a2721da1-a452-45c4-99ce-cb7a6cfeae9d,2026-03-15,CUST-487946,216,43,166,20.45,49,18:00-20:00,None,17.99,0.2,No,0,38,Social,1.12,41,99.33,4,Yes,9.15,Multiple,N/A
5d5b0043-33d8-4d17-a3bc-b3990d8b8bd6,2025-11-30,CUST-416942,212,36,4,11.53,46,20:00-22:00,Netflix,49.16,0.58,No,0,26,Gaming,0.92,18,99.9,3,No,2.15,Single,N/A
2ab13d2d-bcde-40c3-b290-cf1831a4eff8,2026-06-21,CUST-635229,220,48,12,14.83,12,12:00-14:00,None,81.28,0.36,No,7930,23,Streaming,1.05,49,96.35,1,No,8.86,Multiple,N/A
316a3f1d-1deb-40fa-ad1a-20093162989c,2025-09-26,CUST-159087,209,19,84,27.76,21,08:00-10:00,YouTube,82.07,0.19,No,0,13,News,1.73,34,96.71,2,Yes,2.82,Multiple,N/A
eb53e0ed-9b07-4f0e-ba43-f0a9eac8b259,2026-02-01,CUST-397031,60,26,168,44.42,13,18:00-20:00,YouTube,14.3,0.12,No,0,48,News,1.72,11,96.03,2,No,4.52,Multiple,N/A
6a7e7775-c164-48e9-aa0a-040ddbb37014,2026-03-25,CUST-383316,135,26,159,18.37,39,20:00-22:00,Netflix,51.78,0.65,No,0,8,Streaming,1.05,15,99.22,0,No,3.14,Single,N/A
d968bcc6-72dd-4fae-8f3a-2e75d1b41671,2025-08-02,CUST-960631,159,6,199,21.53,9,08:00-10:00,None,1.57,0.77,No,0,26,Gaming,1.9,41,97.34,4,No,7.27,Single,N/A
1eea7e00-32d9-40bb-b288-d5c2010416f4,2025-11-30,CUST-345004,264,48,169,49.21,14,20:00-22:00,YouTube,35.44,0.33,No,0,6,Social,0.88,21,98.09,3,Yes,1.05,Single,N/A
37b402b7-ea8f-41d8-b8db-a9b8d1bea75d,2026-01-25,CUST-688059,78,5,122,28.54,22,08:00-10:00,Netflix,10.59,0.55,Yes,0,16,Streaming,0.63,40,99.16,1,No,5.62,Single,N/A
7ed78761-3c33-48c2-87c3-8fdf035122c0,2025-07-30,CUST-766128,6,45,192,33.21,33,18:00-20:00,YouTube,70.86,0.35,No,0,42,News,0.73,40,97.93,1,No,4.83,Single,N/A
8db558ee-421c-46e3-89d1-e09e77f7b8be,2026-04-28,CUST-881323,24,5,63,33.77,8,12:00-14:00,Netflix,67.01,0.22,No,5428,36,Maps,0.76,9,98.78,3,No,1.75,Single,N/A
0bc9e1d9-5881-4e5b-a5f4-c15b9aabab30,2026-05-28,CUST-919585,185,29,152,49.34,47,18:00-20:00,YouTube,36.39,0.46,No,0,4,Streaming,1.12,18,97.49,4,Yes,7.93,Single,N/A
5580844d-a859-4e02-967b-56bb72482612,2026-01-12,CUST-526134,156,45,119,21.26,41,18:00-20:00,YouTube,6.96,0.86,Yes,0,21,Gaming,1.66,16,95.9,3,No,3.69,Single,N/A
d4eb6ae8-ec0a-42ee-bada-1c32e9b18552,2025-10-14,CUST-794344,254,5,191,30.22,34,08:00-10:00,Netflix,5.51,0.62,No,0,20,Gaming,1.36,35,96.56,3,Yes,1.17,Multiple,N/A
bfc83a96-cb69-44fa-bf87-79cf42045af1,2026-07-02,CUST-497870,138,17,32,12.2,8,18:00-20:00,Spotify,59.69,0.37,No,0,12,News,1.67,9,99.62,4,No,1.16,Multiple,N/A
fd483b42-84d6-4c70-8c19-eda59bd1bc6d,2026-05-19,CUST-744967,178,17,58,47.02,10,12:00-14:00,Netflix,56.61,0.44,No,0,9,Maps,1.88,44,95.58,1,No,7.45,Multiple,Japan
6b338264-532b-46b7-8a1c-2f5ac2a9b019,2025-12-18,CUST-880044,30,45,25,10.09,10,12:00-14:00,YouTube,50.04,0.68,No,0,14,News,1.95,38,99.18,2,No,2.06,Multiple,N/A
9e770739-dbdc-466a-819b-b17a60372e97,2025-12-12,CUST-897356,127,3,87,40.24,23,18:00-20:00,YouTube,32.62,0.84,No,0,59,Maps,1.68,10,95.56,4,No,1.03,Single,N/A
37d547cc-f14c-4003-9af4-b6e1d4b6eaee,2026-05-27,CUST-103300,31,39,135,9.18,31,08:00-10:00,None,64.95,0.71,No,0,53,Social,1,51,96.94,1,No,3.43,Multiple,N/A
6e3ae89d-9e48-493e-9607-80d72892a4eb,2026-01-17,CUST-591887,90,40,11,26.81,12,08:00-10:00,YouTube,23.73,0.64,No,0,57,Streaming,0.58,35,98.16,4,No,3.76,Single,N/A
9f2470f8-b496-44ad-b2fc-21a99c68a0f4,2026-01-04,CUST-698988,190,38,195,15.18,6,20:00-22:00,YouTube,84.89,0.28,No,0,38,Maps,0.68,57,98.17,4,No,7.91,Multiple,N/A
5992ce58-c7d3-4daf-ae90-66672aafe154,2025-11-19,CUST-644553,205,5,137,11.68,8,12:00-14:00,Netflix,29.42,0.18,No,0,57,Maps,1.28,26,97.07,3,No,7.06,Multiple,N/A
1c1e6b4b-3572-4843-9f1f-2374fd06b540,2026-05-28,CUST-160417,158,3,188,46.25,45,12:00-14:00,Netflix,41.86,0.43,No,0,52,Social,0.67,41,99.17,4,Yes,8.04,Single,N/A
0b3dac03-c038-4d48-baad-ce40d3aa2ce4,2026-03-04,CUST-767280,192,41,148,16.53,20,20:00-22:00,Spotify,58.06,0.58,No,0,11,News,1.49,35,98.75,2,Yes,7.37,Multiple,N/A
4bd0789d-0ad0-4854-b9d4-a7f8f265035d,2025-12-18,CUST-203697,110,34,147,2.13,45,20:00-22:00,Netflix,49.97,0.77,Yes,0,25,Social,1.68,17,95.28,5,No,1.53,Multiple,N/A
999d03b1-adcf-45b5-ae84-b13844677414,2026-06-06,CUST-708196,87,26,42,9.02,31,18:00-20:00,Spotify,81.94,0.3,No,0,5,News,0.94,56,98.7,2,No,4.27,Multiple,N/A
09572b22-6912-4442-91d0-11bf821d6caa,2026-05-09,CUST-360985,146,20,189,1.21,12,08:00-10:00,Spotify,70.51,0.72,No,0,6,Maps,1.78,43,95.35,3,No,4.23,Multiple,N/A
fc76e5df-85e5-41f2-a03f-e9039d6ad551,2025-08-11,CUST-379296,185,32,69,47.93,35,18:00-20:00,Spotify,26.47,0.3,No,0,58,Social,1.6,31,96.93,4,No,4.69,Single,N/A
762f2062-dcc9-4d6f-bc07-c9cff5fb0f5f,2025-09-08,CUST-706187,109,27,135,42.76,30,12:00-14:00,Spotify,43.73,0.89,No,0,58,Productivity,1.85,44,97.66,2,No,1.98,Multiple,N/A
c8c9cc73-2346-4112-8c78-a7c72db98c80,2026-05-27,CUST-559227,161,2,12,39.61,21,12:00-14:00,Spotify,48.3,0.12,Yes,7823,1,Streaming,0.93,38,96.96,2,No,4.48,Single,N/A
648d0dd6-59f8-45f4-bb85-b4f06363d9eb,2025-09-17,CUST-685683,41,6,76,12.6,22,08:00-10:00,Spotify,15.28,0.56,No,0,8,News,1.25,20,95.03,3,No,9.02,Multiple,N/A
b65aee61-5ee2-45e0-a934-f274b4102f57,2025-12-03,CUST-764500,41,7,162,44.04,38,08:00-10:00,Spotify,25.62,0.28,No,0,56,Maps,1.45,50,98.16,1,No,7.87,Single,N/A
6f923694-366b-4ac8-9199-c3e785b5fb29,2026-01-29,CUST-691954,236,41,79,39.42,50,08:00-10:00,YouTube,73.75,0.87,No,0,18,Gaming,0.53,50,96.58,2,No,2.07,Single,Japan
1e141334-3451-4834-bff1-ef05eaf97c88,2026-07-18,CUST-755771,231,29,189,35.92,31,12:00-14:00,Spotify,58.35,0.72,No,0,16,Streaming,1.46,23,98.88,2,No,2.18,Multiple,N/A
efc3a792-c2b5-44e7-bc0c-55eca87d61d6,2025-11-22,CUST-961258,291,38,18,40.07,6,08:00-10:00,Netflix,18.69,0.18,No,0,21,Gaming,0.97,13,99.35,2,No,0.38,Single,N/A
7cd8271f-98f7-4c89-8d6c-a21d44ee312d,2025-11-19,CUST-463937,117,29,38,13.31,36,18:00-20:00,None,7.75,0.38,No,0,52,Maps,1.04,13,99.67,1,No,2.69,Single,N/A
ef2a287c-9d27-4e48-be2d-7a4f467d5eba,2025-11-17,CUST-895926,286,5,47,47.05,10,20:00-22:00,Netflix,87.03,0.61,Yes,0,31,Productivity,1.08,22,95.31,4,No,6.86,Single,N/A
65cc6a04-bf99-4d3c-80ec-2318e3265e34,2025-10-27,CUST-930237,184,1,132,4.97,40,08:00-10:00,YouTube,78.16,0.75,Yes,0,47,Maps,1.3,31,96.46,3,Yes,3.14,Single,N/A
e37dc293-212e-4310-afee-d861e2b6618a,2026-05-11,CUST-395918,85,11,82,24.96,29,18:00-20:00,Netflix,13.76,0.67,No,4275,26,Social,1.6,37,98.23,3,No,6.87,Multiple,N/A
e0655bda-4a0b-44d9-b2cd-c1c0a2573d3b,2025-11-06,CUST-945853,172,45,107,39.36,21,08:00-10:00,None,72.83,0.18,No,0,9,News,0.64,60,98.79,0,Yes,9.87,Single,N/A
bcdca23c-2cdf-444e-834a-cab771521f16,2026-04-06,CUST-771215,120,35,141,39.4,45,12:00-14:00,YouTube,23.97,0.32,No,0,33,Maps,0.88,17,95.35,1,No,7.48,Multiple,USA
4d88bf37-b15e-4f17-a056-d21e316c8710,2025-10-24,CUST-514393,229,7,174,31.82,18,20:00-22:00,YouTube,90.08,0.15,No,0,23,Social,1.83,53,99.72,3,Yes,7.95,Multiple,N/A
d4df465a-826f-4dd5-8bd5-d585379f5a7c,2026-04-16,CUST-315431,151,24,19,37.23,14,18:00-20:00,Spotify,67.92,0.48,No,0,12,Maps,0.64,9,96.51,4,Yes,8.02,Single,N/A
2138dd74-4f0a-46c1-8366-e5b8e63a4a7c,2026-04-21,CUST-550914,169,33,11,21.21,30,20:00-22:00,Netflix,9.6,0.68,No,0,21,Maps,0.77,44,95.42,3,No,9.82,Single,N/A
2cc41838-14e0-462d-b01b-62d4d09be71a,2026-01-29,CUST-258680,184,31,52,13.77,41,08:00-10:00,None,87.99,0.71,Yes,0,10,Maps,0.83,48,97.88,2,Yes,8.48,Single,N/A
39d8d9b1-ff30-4055-8e88-f015379e4610,2026-02-10,CUST-876081,184,7,16,39.64,7,08:00-10:00,Spotify,87.15,0.77,No,4401,51,Streaming,0.91,25,99.24,2,Yes,2.29,Single,N/A
98c30f7f-8a0e-40d7-b424-a4a7fc0698fb,2025-09-18,CUST-596521,161,30,60,48.16,9,18:00-20:00,None,55.04,0.3,No,0,4,Maps,1.75,43,96.7,3,No,6.35,Multiple,N/A
5e851284-1055-4d8a-9d96-a69f367d1013,2026-07-01,CUST-108198,117,23,32,29.85,19,20:00-22:00,Spotify,59.43,0.58,No,0,21,Productivity,1.77,26,100,5,Yes,4.65,Single,N/A
2d8e0e92-69fd-44dc-9443-bcff0549b11c,2025-12-10,CUST-944236,290,17,102,21.81,17,20:00-22:00,None,8.58,0.22,No,0,51,Gaming,0.65,47,96.05,3,No,3.71,Single,N/A
f08746b1-bcbf-4e90-85e0-9485efbdaea8,2025-08-15,CUST-669270,158,28,42,1.7,23,20:00-22:00,YouTube,93.28,0.38,No,0,53,Gaming,1.33,19,97.44,1,No,5.81,Single,N/A
6a36e95b-dc83-4d5f-b0a2-e8d07f937c32,2025-12-20,CUST-319241,281,14,51,39.97,25,18:00-20:00,Spotify,73.86,0.75,No,1598,4,News,0.57,11,98.9,4,No,3.45,Single,N/A
1e0f9ea6-a020-4725-a52a-81dc81085098,2025-09-03,CUST-555860,264,42,79,14.04,33,08:00-10:00,None,80.2,0.27,No,0,7,Social,1.54,56,99.82,3,No,8.32,Single,N/A
b344fb29-9018-455c-ae82-534c24be8b2a,2026-04-27,CUST-533978,173,12,173,18.43,16,08:00-10:00,Spotify,64.54,0.4,No,3554,13,News,1.32,7,98.99,2,No,4.34,Single,N/A
a36dbcdd-2a8c-4af3-9756-0a3112af7318,2025-10-19,CUST-940849,150,8,74,14.26,17,08:00-10:00,YouTube,37.06,0.33,No,0,34,Streaming,1.87,6,98.74,2,No,6.55,Single,N/A
75a3654a-9559-437a-84b0-d88bc5e57091,2025-11-13,CUST-305837,223,34,34,44.33,11,20:00-22:00,YouTube,87.9,0.27,No,0,29,Social,1.51,39,96.78,0,No,2.66,Single,N/A
3a89ef2d-b396-41b3-8da6-8f2fd0357cac,2025-11-17,CUST-847996,155,19,81,43.58,43,20:00-22:00,None,6.1,0.32,No,1354,0,Maps,1.85,30,98.24,5,No,8.75,Multiple,N/A
160bde16-9e42-4d56-ac15-2542afdead07,2026-03-03,CUST-779153,30,4,102,40.03,44,20:00-22:00,Netflix,63.74,0.25,Yes,0,15,Streaming,1.07,29,95.11,2,No,6.74,Single,N/A
490d2205-4f47-4377-9161-10f66b00962f,2025-10-27,CUST-249929,299,49,163,18.01,15,18:00-20:00,Spotify,49.38,0.16,No,0,42,Gaming,1.14,16,98.99,4,Yes,4.44,Single,N/A
b70a5268-4732-4166-ad2e-a28fad44edf2,2026-05-04,CUST-971396,142,22,158,44.42,19,20:00-22:00,YouTube,30.74,0.48,No,0,10,Gaming,0.68,41,99.09,4,No,2.64,Single,N/A
01962fa0-0c0c-4a3f-9a22-8a5710997cf4,2025-09-04,CUST-684412,103,20,23,32.06,33,20:00-22:00,YouTube,87.9,0.34,No,0,25,News,1.15,15,98.93,1,Yes,7.32,Single,N/A
