Record_ID,Date,Customer_ID,Plan_Type,Plan_Tier,Subscription_Status,Monthly_Plan_Cost,Contract_Duration_Months,Auto_Renew_Enabled,Discount_Applied,Number_Ported_from_Another_Operator,Roaming_Enabled,Last_Plan_Change_Date,Add_On_Services_Subscribed,Plan_Customization_Level,Payment_Method,Loyalty_Program_Enrollment,Bundle_Discount_Utilization_Rate,Plan_Downgrade_Upgrade_Frequency,Contract_Early_Termination_Rate,International_Plan_Enrollment_Rate,Subscription_Pause_Requests
54feec33-398e-43da-a232-0051f673d190,2026-01-12,CUST-285721,Voice,Enterprise,Active,63.93,25,Yes,No,No,Yes,2026-01-28,Cloud Storage,Tailored,Direct Debit,No,0.59,1,2.35,30.01,0
bfdce2b1-c9ad-4f63-8336-c3c1dd8aefdb,2026-07-16,CUST-917466,Data,Enterprise,Cancelled,142.98,29,Yes,Yes,No,Yes,2026-03-26,International Calls Pack,Standard,Mobile Wallet,No,0.91,3,4.29,16,0
cec98cc4-f889-4f4f-9c00-4674352c7055,2025-09-16,CUST-537693,Voice,Enterprise,Suspended,33.38,17,No,No,Yes,Yes,2025-11-29,None,Tailored,Mobile Wallet,No,0.83,3,0.7,8.35,0
cc08c165-3929-48c6-9b14-08841542e82d,2026-01-16,CUST-517394,Bundled,Premium,Active,136.78,14,No,Yes,No,No,2025-12-17,None,Tailored,Direct Debit,No,0.93,1,3.6,37.21,2
8cf0f903-6e56-49af-bf4f-9b3df15a1a74,2025-12-07,CUST-359045,Bundled,Basic,Cancelled,116.7,14,Yes,No,No,No,2025-12-02,None,Standard,Direct Debit,Yes,0.52,2,2.8,19.8,0
99577a52-7c0c-4953-a0b0-e2b149e2ffdc,2026-01-16,CUST-987270,Bundled,Premium,Suspended,20.16,14,Yes,Yes,Yes,No,2025-07-31,Cloud Storage,Standard,Credit Card,Yes,0.62,2,0.59,6.83,1
424051ed-0c53-4e84-938f-b9b79f333d13,2026-03-16,CUST-808492,Bundled,Premium,Cancelled,90.92,16,Yes,No,Yes,No,2025-10-31,Cloud Storage,Standard,Direct Debit,Yes,0.79,3,3.65,37.74,1
b83b009e-1a00-47b9-b532-4c9e9cb70200,2025-10-13,CUST-865282,Data,Premium,Suspended,142.55,35,No,No,No,Yes,2026-06-16,None,Tailored,Credit Card,Yes,0.61,3,4.18,40.33,1
1df87951-3b8e-4048-baf7-3e3c0b0ae9d2,2026-03-28,CUST-576567,Voice,Premium,Suspended,30.05,22,Yes,No,No,No,2026-04-20,Cloud Storage,Standard,Credit Card,No,0.94,1,4.14,26.69,0
fd07df1a-4347-4dc1-9859-dd6424a9b066,2025-12-16,CUST-911557,Voice,Basic,Suspended,132.34,31,Yes,No,No,No,2026-03-13,None,Standard,Direct Debit,No,0.64,1,2.84,45.19,1
62ca2680-3a52-473b-a908-63fd68e01cf6,2025-10-20,CUST-485078,Bundled,Enterprise,Suspended,27.31,31,Yes,No,No,No,2025-10-09,None,Standard,Credit Card,No,0.71,3,4.88,40.81,2
667d5366-1e1f-4d8e-9793-b82a55deb14e,2025-10-17,CUST-973098,Voice,Premium,Active,43.79,27,Yes,Yes,No,No,2025-10-19,Voicemail,Tailored,Direct Debit,No,0.82,3,4.37,23.1,0
5d2e404e-476f-4c11-9393-03889e2350d4,2026-03-02,CUST-418432,Bundled,Enterprise,Cancelled,145.16,23,Yes,No,No,Yes,2025-11-17,Cloud Storage,Standard,Credit Card,Yes,0.73,2,3.29,15.02,1
ace600f0-c5df-4aa7-8242-9b1c7a5e58c1,2026-01-26,CUST-489038,Bundled,Enterprise,Suspended,58.67,18,Yes,No,No,Yes,2025-10-21,None,Tailored,Credit Card,No,0.5,0,3.37,41.71,1
1da02f44-18a9-4db1-9323-9435169c771f,2026-07-20,CUST-698121,Voice,Enterprise,Cancelled,49.93,36,Yes,No,No,No,2025-09-15,None,Standard,Mobile Wallet,No,0.98,2,0.4,36.95,1
76dfa884-dcb6-4397-bd06-02a8a20dfc07,2026-06-08,CUST-859577,Voice,Basic,Cancelled,47.53,13,Yes,No,No,No,2025-08-17,None,Standard,Direct Debit,No,0.67,0,4.64,31.54,2
687eae43-5be0-4f20-a793-f9ca8570f660,2026-03-27,CUST-816110,Bundled,Enterprise,Suspended,46.92,23,Yes,No,No,No,2026-02-24,None,Standard,Credit Card,No,0.77,1,4.8,7.1,2
8078f8ea-18b9-44c2-b7a2-ddc47887d140,2025-09-10,CUST-305786,Voice,Family,Suspended,134.84,24,Yes,Yes,No,No,2026-04-05,None,Standard,Mobile Wallet,No,0.52,3,0.1,18.14,0
816b52ca-99c8-4ecd-a8ef-99e319999852,2026-01-22,CUST-800852,Voice,Premium,Cancelled,98.57,25,Yes,No,No,No,2026-03-18,Voicemail,Tailored,Credit Card,Yes,0.52,2,0.65,49.59,2
854ebdbe-eaeb-466f-8f8a-d810f179c490,2026-03-26,CUST-406315,Data,Family,Cancelled,83.9,17,Yes,No,No,No,2025-12-18,Cloud Storage,Tailored,Credit Card,No,0.72,3,1.28,40.48,0
8ae2dd11-0d53-423a-89e8-47279ee4984c,2026-01-13,CUST-113873,Bundled,Enterprise,Suspended,24.97,30,Yes,No,No,No,2025-12-01,Voicemail,Standard,Direct Debit,Yes,0.67,1,0.79,18.57,0
52220855-c55d-47f1-be24-25171b1e37c5,2026-02-12,CUST-159447,Data,Enterprise,Suspended,86.85,26,No,No,No,Yes,2025-07-30,Cloud Storage,Tailored,Direct Debit,Yes,0.6,0,0.4,15.93,1
8ae7f7c7-dac4-4309-a72d-2b8d8a80699a,2026-03-11,CUST-274052,Bundled,Premium,Active,51.81,13,No,Yes,Yes,No,2026-02-01,None,Standard,Mobile Wallet,Yes,0.82,3,4.51,48.51,2
e5e51803-b307-41db-9680-9c470f7c8c4d,2026-02-19,CUST-817431,Bundled,Basic,Active,108.66,25,No,Yes,No,Yes,2025-11-09,Voicemail,Standard,Direct Debit,No,0.56,0,3.39,46.42,1
78212a70-3aff-45e9-a746-2c516bea466a,2026-07-21,CUST-711296,Bundled,Family,Active,97.54,30,No,No,No,No,2025-07-30,None,Standard,Direct Debit,Yes,0.59,0,1.91,27.85,0
60474953-add1-4b6d-9ee7-a17cd6873d69,2025-09-16,CUST-963432,Bundled,Family,Active,32.1,29,Yes,Yes,No,No,2026-02-10,Premium Streaming,Standard,Credit Card,Yes,0.86,1,3.4,33.03,0
9c3ba711-dbaf-4719-81a0-8cb57c2b46db,2026-04-08,CUST-746955,Data,Basic,Active,113.48,25,No,Yes,No,Yes,2025-09-30,None,Standard,Credit Card,Yes,0.86,0,1.03,16.14,2
972c788d-9036-476e-9791-004a66a59b85,2025-11-11,CUST-147061,Data,Family,Suspended,35.47,28,Yes,No,No,No,2025-10-19,International Calls Pack,Tailored,Mobile Wallet,No,0.87,2,1.48,49,1
dd2a9574-11ca-4eab-aedb-833a9c7bc8e7,2026-02-28,CUST-221149,Voice,Premium,Active,57.27,24,Yes,No,No,No,2025-09-22,Cloud Storage,Standard,Mobile Wallet,No,0.67,2,3.07,10.4,0
5d8d63c0-3917-49ba-a847-03618d19ecf9,2026-04-13,CUST-169176,Bundled,Family,Active,136.08,23,No,Yes,No,No,2025-11-30,International Calls Pack,Standard,Credit Card,Yes,0.69,3,1.53,38.99,1
8a97076b-7028-4f04-b6a4-04d4090e2280,2025-12-25,CUST-882245,Data,Enterprise,Active,34.58,19,No,No,Yes,Yes,2026-06-23,None,Tailored,Credit Card,Yes,0.92,2,2.06,6.22,0
1e5ec3e1-91b9-41ed-a940-7f3d97dc0f88,2025-09-24,CUST-420105,Bundled,Enterprise,Active,130.45,26,Yes,Yes,No,Yes,2025-11-05,Cloud Storage,Standard,Credit Card,Yes,0.52,3,4.39,11.26,2
b2225e7a-5e88-446f-8e4d-82e8366b9da5,2026-04-08,CUST-455654,Bundled,Basic,Cancelled,133.25,34,Yes,No,No,No,2026-07-15,Voicemail,Tailored,Credit Card,Yes,0.89,1,2.53,28.86,1
e776bcb0-cdcc-4c65-9341-3b22260cf771,2025-11-20,CUST-511849,Bundled,Enterprise,Suspended,68.75,20,Yes,Yes,No,Yes,2026-01-25,Voicemail,Tailored,Direct Debit,No,0.7,1,2.22,31.62,2
20ff8d41-fb6c-409b-8d2a-bacd57a8ffa4,2025-08-09,CUST-599956,Voice,Family,Suspended,127.11,27,No,Yes,No,No,2026-01-23,International Calls Pack,Standard,Credit Card,Yes,0.7,0,1.87,26.75,1
997d26c2-69d9-4761-9676-2bba957d21d2,2026-07-10,CUST-843494,Bundled,Enterprise,Cancelled,128.9,35,No,Yes,No,No,2026-04-06,Voicemail,Tailored,Direct Debit,Yes,0.95,2,4.83,48.39,1
e8ce1a78-27ca-4d09-8521-594a087e4322,2025-10-21,CUST-992464,Voice,Basic,Suspended,135.54,17,No,No,No,No,2026-04-16,Voicemail,Tailored,Mobile Wallet,Yes,0.64,1,4.12,48.7,0
073db574-2ea6-496e-a8d5-e0a2474c2eb7,2025-12-06,CUST-127284,Voice,Enterprise,Cancelled,48.75,31,No,No,No,No,2025-11-22,None,Tailored,Mobile Wallet,Yes,0.86,3,1.09,13.21,1
ff70efa9-7fe6-4715-8ba0-98341320d9b5,2026-06-27,CUST-559548,Voice,Basic,Cancelled,124.3,15,Yes,No,No,No,2026-02-04,None,Standard,Mobile Wallet,Yes,0.75,0,0.43,44.07,0
b5163aa0-c89a-48b7-b949-d1745184b521,2026-01-12,CUST-185078,Data,Enterprise,Cancelled,70.77,31,Yes,Yes,No,No,2025-10-30,None,Tailored,Mobile Wallet,Yes,0.55,2,3.22,16.86,2
0138856a-391a-4f28-a157-b30565afaaee,2026-02-01,CUST-351093,Voice,Enterprise,Cancelled,132.76,16,Yes,Yes,No,No,2026-03-21,Cloud Storage,Tailored,Mobile Wallet,Yes,0.56,3,2.53,29.13,1
18b8aa03-0b00-4b89-b49c-5dd96728f9a3,2025-08-03,CUST-392768,Bundled,Premium,Suspended,68.12,30,No,Yes,No,No,2026-06-24,None,Standard,Credit Card,Yes,0.5,2,4.79,21.06,2
bdc05a05-f21b-4d8b-b995-f66694dcb9b9,2025-12-22,CUST-117411,Data,Premium,Active,26.93,36,No,No,Yes,No,2025-12-07,None,Tailored,Direct Debit,No,0.92,2,3.99,33.74,0
ec32e1e4-865a-4dfc-97e3-7a257de3b74d,2026-02-18,CUST-715849,Voice,Family,Active,101.87,29,Yes,Yes,No,No,2025-08-22,None,Standard,Mobile Wallet,Yes,0.89,2,3.79,22.39,1
0e172aca-eec9-4c5c-97ce-17b588cc99cf,2025-12-19,CUST-515012,Voice,Premium,Active,35.29,14,Yes,No,Yes,No,2025-10-11,Voicemail,Tailored,Direct Debit,No,0.95,1,2.01,14.92,1
35c8dec3-45b2-4b13-8576-c3b55bbac218,2026-06-04,CUST-578697,Bundled,Premium,Active,49.4,35,Yes,No,No,Yes,2025-10-16,None,Standard,Credit Card,No,0.78,1,4.84,28.29,0
e4d9661b-4500-4800-ab80-2c1d1d9c23be,2025-10-19,CUST-976612,Voice,Enterprise,Suspended,38.66,28,Yes,Yes,No,No,2025-08-07,None,Standard,Direct Debit,Yes,0.58,2,0.86,29.97,2
6d678740-0b61-4b72-95a1-4d953ae49ed1,2025-11-22,CUST-584155,Data,Premium,Cancelled,125.94,35,Yes,Yes,Yes,No,2025-09-09,None,Tailored,Direct Debit,Yes,0.8,0,3.06,49.38,2
1d783840-6239-4715-89d8-9a0886bdb545,2025-10-20,CUST-775320,Voice,Family,Cancelled,46.19,21,Yes,No,No,No,2025-10-29,Voicemail,Standard,Mobile Wallet,Yes,0.82,3,3.62,6.4,1
a51a74e5-b03e-4025-9308-c055e4682a54,2026-01-13,CUST-926864,Data,Enterprise,Active,67.51,14,No,No,No,No,2026-06-09,None,Standard,Credit Card,No,0.89,1,2.48,22.28,1
bf6f2a6d-6865-406f-bd46-1810074d004b,2025-10-20,CUST-160871,Voice,Enterprise,Cancelled,34.98,34,Yes,No,No,No,2026-04-14,International Calls Pack,Tailored,Direct Debit,Yes,0.83,3,4.14,44,0
9c4732af-2992-46ea-b702-d46ec2afc7f2,2025-12-07,CUST-570540,Data,Family,Cancelled,67.08,24,Yes,Yes,No,No,2026-03-30,International Calls Pack,Standard,Mobile Wallet,Yes,0.92,2,4.65,48.72,0
deb353e1-7627-4ddc-a81c-9a57762cbe3f,2026-03-21,CUST-232365,Data,Family,Active,28.39,15,Yes,Yes,No,No,2026-01-24,None,Standard,Credit Card,Yes,0.59,2,2.32,36.6,1
85f7a235-7571-40d6-96ce-bf66de35619c,2026-04-06,CUST-566068,Data,Premium,Active,87.8,12,Yes,Yes,No,No,2026-06-22,Voicemail,Tailored,Mobile Wallet,Yes,0.93,3,3.14,10.47,1
2185a6ff-61fd-44b6-9bde-e580a67fb9c3,2025-11-25,CUST-192095,Bundled,Premium,Active,118.74,32,Yes,No,No,No,2025-08-18,Cloud Storage,Standard,Mobile Wallet,No,0.6,3,3.02,14.55,1
8c76a3db-c7a7-4163-aef2-1c43d9f2a50a,2026-03-08,CUST-143878,Voice,Enterprise,Active,23.17,23,Yes,Yes,No,No,2025-09-11,None,Tailored,Credit Card,No,0.52,3,4.81,8.33,0
4f2d82f5-8a31-4cea-97b2-b5f05d49b893,2026-03-02,CUST-453084,Data,Family,Suspended,58.43,21,Yes,Yes,No,No,2025-12-12,International Calls Pack,Tailored,Direct Debit,No,0.57,1,2.6,16.37,1
c0a24be0-0a60-46ce-9cf7-5a9bae800c3d,2026-03-20,CUST-878497,Data,Premium,Suspended,56.27,27,Yes,Yes,No,No,2025-11-16,Premium Streaming,Standard,Credit Card,No,0.6,2,3.48,49.77,1
a7d33b45-d726-44b7-a0b5-1cd98a078da6,2025-11-14,CUST-434250,Voice,Premium,Active,37.22,28,Yes,No,No,Yes,2025-09-18,Voicemail,Standard,Direct Debit,Yes,0.72,1,4.55,15.52,2
7bd3e63a-f6c3-4c31-938c-1db5301df42a,2026-03-20,CUST-872428,Voice,Enterprise,Cancelled,149.14,26,No,No,No,No,2026-01-15,Cloud Storage,Standard,Credit Card,Yes,0.63,0,1.7,9.12,0
4afaa9ef-c837-4f80-83f4-ad2a4a9d5fec,2025-09-09,CUST-226986,Voice,Family,Suspended,108.41,19,Yes,Yes,No,Yes,2026-03-19,Premium Streaming,Tailored,Mobile Wallet,No,0.56,3,1.63,31.62,1
9decdc5b-ff21-498b-9238-306d77d14dfb,2026-04-25,CUST-181870,Bundled,Premium,Suspended,110.46,29,Yes,Yes,No,No,2025-10-29,Voicemail,Standard,Credit Card,No,0.5,1,2.29,37.51,1
9802ee7d-6dcb-4bc8-8966-2b86b56620ad,2026-02-18,CUST-701065,Voice,Basic,Cancelled,93.59,27,Yes,No,No,No,2025-11-10,International Calls Pack,Standard,Direct Debit,Yes,0.67,0,0.98,13.11,0
be013a6d-1ca8-4b27-99c5-ffd36f2edb7f,2026-05-22,CUST-475082,Data,Enterprise,Active,148.74,24,Yes,No,No,No,2026-03-12,None,Tailored,Direct Debit,No,0.63,1,3.33,33.89,1
3d0e97c1-14ef-40cc-b9fd-af4ab4373a29,2026-06-29,CUST-220737,Bundled,Family,Active,113.18,31,Yes,Yes,No,No,2026-04-17,International Calls Pack,Standard,Credit Card,Yes,0.57,3,2.4,20.34,1
faaf3dbe-2a26-4320-93d1-3a8e7c4ae2da,2026-03-19,CUST-909015,Bundled,Basic,Cancelled,61.95,16,Yes,No,No,Yes,2025-08-17,None,Standard,Mobile Wallet,No,0.97,1,3.7,33.4,2
928e2aa2-0efa-41d2-9342-f276c2fb2101,2025-09-11,CUST-900383,Bundled,Enterprise,Active,57.95,35,Yes,No,No,No,2026-04-08,Cloud Storage,Standard,Credit Card,Yes,0.52,1,2.23,43.25,1
36d8b1d3-cc15-47d2-a9f6-208748e36082,2026-03-02,CUST-292053,Voice,Family,Suspended,82.87,18,No,No,No,Yes,2026-02-26,Cloud Storage,Tailored,Mobile Wallet,No,0.9,1,3.43,48.67,2
80cc5743-031f-4804-be6c-c004f8e9652d,2025-09-10,CUST-868838,Bundled,Premium,Active,94.82,35,Yes,Yes,No,No,2026-02-01,None,Tailored,Direct Debit,Yes,0.65,2,3.75,43.84,2
d005f10d-c8d9-4b04-b2fa-5c889e305293,2026-04-16,CUST-294045,Bundled,Family,Active,58.51,17,No,No,No,No,2025-10-28,None,Standard,Credit Card,Yes,0.83,1,3.11,12.41,1
636b9a51-f985-4bbb-a383-fe87c81d8b8c,2026-06-03,CUST-387499,Data,Enterprise,Active,148.33,34,Yes,No,No,No,2025-09-20,Cloud Storage,Tailored,Credit Card,No,0.56,2,2.72,26.24,2
f480038d-698f-4e1f-bf9e-72937efcd5a2,2025-10-25,CUST-746467,Data,Family,Cancelled,26.71,31,No,No,No,No,2026-06-22,Voicemail,Tailored,Mobile Wallet,No,0.99,2,4.62,21.64,1
8814450d-5119-4b13-a1bb-def700fa5ecb,2026-04-22,CUST-430666,Bundled,Family,Active,149.09,13,No,No,No,No,2026-07-05,International Calls Pack,Standard,Direct Debit,No,0.59,2,2.25,31.84,2
2916cbcf-c92b-4442-bf96-f237b9a12326,2025-09-08,CUST-229268,Voice,Basic,Cancelled,34.39,33,No,No,Yes,No,2025-08-02,Voicemail,Standard,Direct Debit,Yes,0.92,1,3.43,31.06,2
f610ea81-af8f-4c9a-a65f-52008160e3c7,2026-06-28,CUST-798709,Bundled,Family,Suspended,23.16,34,No,No,No,No,2025-10-09,None,Standard,Credit Card,No,0.66,1,4.52,26.49,1
945ddc9a-5adc-467b-ab08-b9f393148f48,2025-12-22,CUST-513977,Bundled,Premium,Suspended,123.35,13,No,Yes,No,No,2026-06-03,Premium Streaming,Tailored,Credit Card,Yes,0.69,0,3.66,12.7,1
acc95fbd-9cba-43df-8fa6-19a5a3c49105,2025-09-19,CUST-342136,Data,Enterprise,Active,78.37,28,Yes,No,No,No,2026-04-17,None,Tailored,Direct Debit,No,0.7,2,2.47,38.96,0
eed2ab64-d6d2-468c-9077-55f564be1a77,2026-03-02,CUST-191626,Data,Premium,Suspended,37,14,Yes,No,No,No,2026-07-04,International Calls Pack,Standard,Direct Debit,Yes,0.84,2,4.97,43.16,2
edd7c1a0-4e3f-49f9-af12-6c6fafde3ab2,2025-09-04,CUST-597173,Bundled,Enterprise,Suspended,91.25,17,Yes,No,Yes,No,2026-05-21,Premium Streaming,Tailored,Credit Card,Yes,0.97,0,2.88,6.93,1
ab64cc3d-f6a2-4e36-8d57-7a37081cc14b,2025-10-24,CUST-459566,Voice,Premium,Active,80.8,26,No,No,No,No,2026-01-14,Premium Streaming,Standard,Direct Debit,Yes,0.64,3,4.8,15.33,2
b494bf02-b9e6-4977-b60c-503398942e72,2026-04-12,CUST-693558,Data,Enterprise,Suspended,59.05,16,No,Yes,Yes,No,2026-06-24,Voicemail,Standard,Mobile Wallet,No,0.89,1,3.58,9.3,1
99db0064-7c45-42e2-88b0-c5e3ca8d8ca0,2026-03-05,CUST-758947,Bundled,Family,Active,132.88,15,Yes,Yes,No,No,2026-05-26,Premium Streaming,Tailored,Mobile Wallet,Yes,0.61,3,4.62,35.05,2
eb9571b6-5f4e-4af1-87f8-228487c55399,2025-07-30,CUST-961026,Voice,Enterprise,Active,42.48,36,Yes,Yes,No,Yes,2025-12-21,None,Tailored,Direct Debit,Yes,0.91,2,0.79,49.57,2
9b9f8287-2ad3-450f-bd13-7a84ea7f8eab,2025-12-10,CUST-814367,Voice,Premium,Active,135.05,33,Yes,Yes,No,Yes,2025-09-12,Voicemail,Standard,Mobile Wallet,Yes,0.69,0,3.04,7.17,1
367abce1-cad6-4626-9de1-8d8880001ecd,2026-04-29,CUST-112307,Bundled,Premium,Active,141.97,17,Yes,No,No,Yes,2026-01-23,Cloud Storage,Tailored,Direct Debit,Yes,0.72,2,1.97,46.67,1
d24f203b-c5f8-47c2-90e3-2d65adf36d82,2026-03-26,CUST-872761,Data,Family,Suspended,48.01,16,Yes,Yes,No,No,2025-08-01,Voicemail,Standard,Credit Card,Yes,0.99,2,4.34,35.62,1
7a8df771-66ff-49b3-afd5-b1d506d08608,2025-07-27,CUST-477615,Bundled,Enterprise,Suspended,148.47,18,Yes,No,No,No,2026-03-06,None,Tailored,Credit Card,Yes,0.68,1,4.56,42.38,1
b1b12ef5-285d-4338-8ddb-cb95eb9054d1,2026-05-20,CUST-517742,Data,Family,Cancelled,45.36,19,Yes,Yes,Yes,No,2026-02-26,None,Standard,Mobile Wallet,No,0.93,3,1.31,12.08,1
070657af-6a04-483a-8183-d4ca8a2a9bce,2025-10-16,CUST-135395,Voice,Premium,Active,129.38,16,Yes,Yes,No,No,2025-08-22,Premium Streaming,Tailored,Credit Card,No,0.74,3,4.59,5.47,1
334b1741-3db3-4be6-b3ec-dcfbae94303a,2025-10-05,CUST-533131,Bundled,Family,Suspended,137.91,33,Yes,Yes,No,No,2026-02-24,Cloud Storage,Standard,Credit Card,Yes,0.56,3,1.74,22.78,1
1efc19fe-2e64-4f73-bee0-f72a11ee4046,2025-10-30,CUST-836151,Voice,Family,Cancelled,110.07,16,Yes,No,No,No,2026-01-19,None,Standard,Credit Card,Yes,0.77,1,4.1,43.25,1
9cfeb55f-8030-4904-8bf1-b1e759de74f0,2025-09-08,CUST-850232,Bundled,Enterprise,Cancelled,110.34,27,Yes,Yes,No,No,2026-01-13,Premium Streaming,Tailored,Credit Card,Yes,0.57,2,3.86,6.44,2
184114f7-9fce-4954-b049-ede1e1faf050,2025-10-17,CUST-858649,Bundled,Enterprise,Cancelled,26.43,32,No,No,No,No,2026-05-07,None,Tailored,Credit Card,No,0.92,1,1.96,14.86,1
a167b2d3-d348-4dd4-a0fa-52499c16b3f7,2025-07-26,CUST-299306,Data,Basic,Suspended,96.43,17,Yes,No,No,No,2026-06-01,International Calls Pack,Tailored,Direct Debit,No,0.54,1,2.37,31.45,1
3821d0ad-8f3f-4529-98f5-1da1fe96f4de,2026-04-11,CUST-478837,Voice,Basic,Active,83.24,30,Yes,No,No,No,2025-09-04,None,Standard,Mobile Wallet,No,0.72,1,2.99,37.85,1
163357f5-de6e-4d20-b23d-1cc931fbce39,2026-05-31,CUST-972468,Data,Basic,Cancelled,49.95,35,No,Yes,No,No,2025-08-01,Voicemail,Tailored,Mobile Wallet,No,0.77,1,4.31,18.58,2
c773358c-6185-4057-8138-81a81987fa7a,2025-11-18,CUST-285579,Bundled,Basic,Active,44.61,14,Yes,No,No,No,2025-09-30,Cloud Storage,Standard,Credit Card,No,0.85,2,0.28,28.74,1
c3a53d7e-6af6-4c9a-b4d0-1fc21e2dc620,2026-04-03,CUST-935351,Data,Basic,Active,129.84,20,Yes,No,No,No,2025-11-23,None,Standard,Direct Debit,Yes,0.76,3,4.74,36.34,0
7934b840-99b3-4015-aea6-f3492b62da9a,2026-01-25,CUST-578439,Data,Premium,Suspended,55.33,13,Yes,No,No,Yes,2025-11-03,None,Standard,Credit Card,No,0.84,1,2.3,46.26,2
6d73a7f8-28df-418a-9dd8-7617ef157f12,2025-11-17,CUST-133255,Voice,Basic,Cancelled,134.44,34,No,No,No,No,2026-07-05,None,Standard,Credit Card,No,0.6,3,1.58,7.47,0
ed71f99a-c5f8-45e4-9b62-7ba774963a2d,2025-10-24,CUST-753075,Voice,Family,Active,109.53,32,Yes,Yes,No,No,2026-01-12,None,Tailored,Credit Card,No,0.99,1,1.77,17.06,2
ad987602-c0ce-4d91-a73e-8425883b3beb,2025-12-21,CUST-658159,Voice,Basic,Active,56.58,18,Yes,No,No,No,2026-05-26,International Calls Pack,Tailored,Credit Card,Yes,0.74,2,3.82,24.19,1
aeacc8a8-4ff9-4c53-8211-4bdfe2dc27c9,2026-03-23,CUST-187393,Voice,Basic,Suspended,70.3,25,Yes,No,No,No,2026-06-09,Cloud Storage,Tailored,Direct Debit,Yes,0.84,3,0.83,39.84,1
88d3b853-d77c-4c8e-be76-914b4c8c0115,2026-05-15,CUST-863591,Voice,Basic,Cancelled,87.53,29,Yes,No,No,No,2025-12-09,None,Standard,Credit Card,Yes,0.6,3,4.38,48.52,1
8c007659-a5a0-4a1b-8d71-73dd24b77df6,2026-02-14,CUST-329540,Data,Family,Suspended,93.39,13,Yes,No,No,No,2026-03-29,None,Standard,Credit Card,Yes,0.63,1,2.81,28.29,1
72b3c056-5237-4cf1-b606-0c896ac364b5,2026-06-02,CUST-811175,Bundled,Enterprise,Suspended,102.38,12,Yes,No,No,No,2026-02-25,Cloud Storage,Tailored,Direct Debit,Yes,0.74,2,2.27,5.45,0
d6ce6cc7-7440-4443-b7ad-e99660fcaebe,2026-01-21,CUST-435076,Voice,Family,Cancelled,131.81,30,Yes,Yes,No,No,2026-05-07,Voicemail,Tailored,Mobile Wallet,Yes,0.6,0,0.5,23.43,1
a1d5d2a1-932a-41e5-85e1-509c83e44712,2025-09-21,CUST-169747,Voice,Premium,Suspended,137.2,22,No,No,No,No,2026-04-17,International Calls Pack,Standard,Direct Debit,Yes,0.71,1,1.21,11.88,1
f43e5e57-230a-4a25-b6dd-a8bd14b18f94,2025-07-27,CUST-232400,Voice,Basic,Suspended,58.84,29,Yes,No,No,No,2026-05-23,None,Standard,Mobile Wallet,Yes,0.82,1,0.98,14.83,2
46672a4d-70b6-408e-89de-dc50ecf420dc,2026-03-19,CUST-760847,Bundled,Family,Suspended,59.62,19,Yes,Yes,No,No,2025-11-26,None,Tailored,Credit Card,Yes,0.51,1,4.71,15.86,1
2a119376-01b5-40cf-b907-0ebacc94ffe9,2025-08-16,CUST-880269,Voice,Enterprise,Suspended,125.35,25,No,No,No,No,2026-02-25,None,Tailored,Mobile Wallet,Yes,0.61,2,0.63,27.45,2
2d6b1dd9-4961-4f57-92bb-15b326fceb6d,2026-05-06,CUST-981107,Data,Premium,Cancelled,84.22,15,Yes,Yes,No,No,2026-04-26,None,Standard,Mobile Wallet,Yes,0.69,2,4.24,39.64,1
9b6fdf31-c5b4-4b4a-aaa4-02412fd95906,2026-01-24,CUST-433960,Data,Family,Active,118.55,21,No,No,No,No,2026-04-27,Voicemail,Standard,Mobile Wallet,Yes,0.88,0,0.23,27.78,1
0689e758-3ecf-446a-bd43-21816c83fa2f,2026-01-02,CUST-715302,Data,Basic,Suspended,104.99,32,Yes,No,No,No,2026-01-04,Cloud Storage,Tailored,Credit Card,Yes,0.57,1,0.55,39.26,2
6041ae1d-0842-4ec9-9f02-b48ea7d3c2f0,2026-02-26,CUST-102646,Voice,Family,Active,48.82,35,No,No,No,No,2026-02-22,Premium Streaming,Tailored,Direct Debit,Yes,0.5,0,3.07,25.11,1
b8efc220-1bb2-41aa-89ae-a8fa5a5f5aec,2025-11-25,CUST-490668,Bundled,Family,Suspended,108.66,17,No,No,No,No,2025-07-29,None,Standard,Mobile Wallet,Yes,0.55,2,3.28,28.67,1
03951d44-8e0c-4f85-92d0-eece16686f7d,2025-10-20,CUST-457663,Data,Basic,Active,148.62,35,Yes,Yes,No,No,2026-04-25,None,Standard,Direct Debit,No,0.68,3,2.86,29.73,1
65556a64-44c9-4e09-91ed-b8635eb6a451,2026-07-09,CUST-952119,Bundled,Enterprise,Suspended,80.81,30,Yes,No,No,No,2026-03-15,Cloud Storage,Standard,Direct Debit,Yes,0.89,1,4.08,44.2,1
4cb9520f-0c43-4d8c-9e63-2e92bd105e3a,2025-09-19,CUST-800166,Bundled,Premium,Cancelled,73.46,35,No,Yes,No,No,2026-07-04,Voicemail,Tailored,Direct Debit,Yes,0.83,3,2.89,33.57,2
92b133af-8c71-4ead-868f-faa7f21157cd,2026-01-10,CUST-217679,Data,Basic,Suspended,126.37,21,Yes,Yes,No,No,2025-08-10,Voicemail,Standard,Direct Debit,No,0.67,1,0.31,49.27,0
