Record_ID,Date,Customer_ID,Customer_Satisfaction_Score_CSAT,Net_Promoter_Score_NPS,Support_Tickets_Raised,Support_Ticket_Resolution_Time_Avg_Hrs,Complaint_Type,Customer_Sentiment_Score_via_NLP,App_Login_Frequency_Per_Month,Self_Service_Usage_Channel,Unpaid_Bills_Count,Average_Billing_Delay_Days,First_Contact_Resolution_Rate,Customer_Effort_Score_Ease_of_Interaction,Complaint_Escalation_Rate,Self_Service_Abandonment_Rate,Customer_Feedback_Submission_Rate,Social_Media_Sentiment_Score,Customer_Loyalty_Index,Channel_Preference_Shift,Proactive_Support_Engagement_Rate,Billing_Clarity_Satisfaction_Score
841ae972-dee0-417e-a61c-3ba4b3b43eb3,2026-07-21,CUST-776501,3,91,1,66.5,Network,0,11,IVR,2,5,67.67,1,2.7,16.13,17.3,0.99,0.91,None,13.92,2
87d6abaa-be6f-4e66-8a3d-bef94673ff10,2026-06-15,CUST-721265,4,68,4,15.5,Billing,0,5,App,3,0,64.84,3,6.33,7.42,1.3,0.46,0.76,None,11.75,5
4e20ed34-693b-46d6-a183-24059816c3eb,2025-12-22,CUST-256363,1,-68,1,53.7,Other,0,23,Web,3,3,76.04,2,7.03,16.84,7.02,0.14,0.91,None,13.78,4
85cee97c-be9d-4aaa-87ba-0498c65fe6c6,2025-11-18,CUST-232158,4,26,3,12.7,Billing,0,29,App,2,4,65.63,5,0.37,8.84,2.31,0.68,0.69,None,8.26,1
88d42493-921c-4cd6-8678-3366e793a4ce,2026-03-16,CUST-996559,3,-65,2,27.3,Service,0,21,App,0,12,63.94,4,4.78,25.94,4.3,0.75,0.74,None,20.7,2
cd4d765f-92d0-45b9-88b8-255216c0e4fc,2025-09-14,CUST-329635,5,-3,3,44.7,Service,0,26,App,0,9,83.31,1,8.63,6.04,7.87,0.96,0.83,None,26.91,3
cd0692db-51e0-4b75-bc71-118e0e01af9a,2025-08-04,CUST-585434,5,73,2,36.4,Service,-1,4,App,3,3,83.27,4,5.25,18.28,1.61,0.26,0.82,None,9.57,4
aa6c9245-1dd3-4049-bc3a-6582ea89b354,2026-01-27,CUST-346294,2,33,4,7.2,Network,0,16,App,1,6,90.1,2,1.1,9.4,9.79,0.76,0.89,Web to App,20.61,2
b825a41a-02c5-4f91-a604-97903a6b8924,2026-01-07,CUST-336986,2,91,3,2.5,Network,0,2,App,0,8,91.78,1,2.08,7.68,4.57,0.39,0.77,None,24.21,3
4fa4fac9-bc19-42a6-babf-a4645e698b66,2026-01-22,CUST-369755,2,-60,1,6.1,Other,0,15,App,2,2,71.38,2,6.1,29.79,13.29,0.38,0.9,None,16.8,2
3ee83e23-a4ba-4eb8-8264-a624e1ae550e,2026-01-09,CUST-327448,4,9,2,66.7,Service,1,2,IVR,2,1,85.47,1,4.69,21.55,17.35,0.53,0.94,None,11.45,2
08a64692-0ea1-495c-85c5-446fb7399c8c,2026-07-03,CUST-390784,5,-5,5,55.8,Other,0,14,Web,1,6,75.53,2,9.45,9.57,1.84,0.42,0.79,None,11.3,3
c809c72a-3609-4702-98a6-cc675e7e0ffc,2025-10-27,CUST-805048,3,93,1,68.9,Network,-1,17,IVR,1,7,69.08,2,9.82,34.72,12.42,0.14,0.79,None,16.94,1
35f4f455-e60e-4e60-bcf9-565919c76ded,2025-12-11,CUST-438211,2,-22,4,26.2,Service,0,20,App,1,3,65.64,2,1.15,34.7,6.68,0.96,0.56,None,11.82,5
6da48070-a3e7-4aaa-a375-5ec4cec25732,2026-06-13,CUST-934503,2,26,1,5,Other,1,30,App,0,8,88.02,2,9.95,14.85,3.32,0.4,0.96,None,21.44,3
3d36a576-a956-4be1-b387-6085a99bb359,2026-03-29,CUST-499996,4,43,5,26.4,Network,-1,1,Web,2,7,92.88,1,5.18,15.99,7.04,0.43,0.68,None,10.34,3
322146f8-df12-429e-b0c0-e81909210666,2026-03-08,CUST-953066,1,22,2,68.4,Network,1,11,Web,2,4,70.16,1,3.33,13.06,7.2,0.89,0.94,None,16.4,5
167fb421-906d-4b0a-86ea-00cebca2bf05,2026-04-10,CUST-843462,1,61,1,36.9,Other,1,4,Web,2,12,82.51,2,2.3,21.85,19.08,0.33,0.6,None,22.69,2
6b9c20c4-049c-46b3-aff6-b975d1a9ddbb,2026-04-20,CUST-590853,4,-18,3,40.1,Other,0,20,IVR,0,3,74.4,1,7.68,6.27,15.35,0.89,0.7,None,11.27,4
796953cf-9144-4316-b8f4-16ab16f44553,2026-02-09,CUST-983938,2,-49,4,14.5,Technical,-1,19,IVR,1,9,63.03,5,3.82,23.58,15.36,0.15,0.55,None,13.52,3
9e20a481-9562-4b39-8a52-ff9f5a33a1f8,2025-10-03,CUST-797320,3,70,4,17.2,Network,0,28,IVR,0,10,89.98,3,9.61,15.91,1.5,0.73,0.54,None,15.33,4
26dc78e7-fc3b-4044-a8da-5eb2b4a66a83,2025-08-01,CUST-727304,2,49,3,16,Technical,1,13,App,2,8,79.27,2,7.42,17.2,2.64,0.42,0.72,None,9.71,2
74826fcb-c7c6-4827-b484-60318618b28d,2025-10-12,CUST-839750,4,-48,1,71.9,Other,-1,8,App,0,3,61.88,4,3.44,14.3,17.87,0.18,0.66,None,21.63,3
29a01fe1-e2f5-4f4a-afa0-7c24e09bb107,2025-08-28,CUST-633933,1,38,2,69.6,Billing,0,5,Web,3,13,71.13,3,2.93,28.67,8.97,0.46,0.8,None,20.42,1
9a8e41d7-246d-4911-9a45-7818d92ce30c,2026-03-12,CUST-181192,4,-13,4,44.2,Technical,1,29,App,1,11,86.62,3,9.88,13.14,19.31,0.72,0.68,None,9.81,4
4544a330-317d-4b2d-897f-5e81e8a4530a,2025-11-13,CUST-659669,3,-8,1,6.8,Network,-1,15,App,1,14,60.43,4,5.06,30.06,15.13,0.2,0.94,None,16.89,1
1cc7adca-26ac-46e4-8729-d5864606926a,2026-01-14,CUST-670016,1,71,0,25.5,None,-1,23,IVR,2,13,61.39,3,6.65,13.27,9.55,0.92,0.56,None,26.14,2
5c7a484f-e770-4c4f-b94d-3cb1f639df79,2025-10-17,CUST-270467,4,10,1,19.7,Network,1,23,Web,3,1,64.44,5,4.14,21.54,17.25,1,0.62,None,29.83,3
5114fd68-4a34-4e53-b4c2-e2ad06bb8469,2026-01-22,CUST-287818,5,-41,1,66.1,Service,-1,25,Web,1,11,85.43,5,3.17,34.86,19.66,0.76,0.58,None,8.65,3
c00f671d-92a8-4f8f-ac5d-33ae9e2da366,2025-10-03,CUST-602398,2,-9,1,69.8,Billing,-1,6,IVR,1,4,68.99,4,2.96,38.16,15.37,0.65,0.6,None,22.7,5
22af3ba1-5983-4506-89fe-d46b8e59d5c9,2026-02-17,CUST-530474,4,-94,1,10.3,Technical,-1,15,App,2,9,71,5,8.1,8.5,2.87,0.46,0.68,None,24.4,4
79918d91-e005-4337-b0d0-f0081e618287,2025-11-02,CUST-323787,3,83,0,37.3,None,-1,8,Web,3,2,94.11,5,2.34,5.52,15.63,0.42,0.67,None,29.38,2
7c6eab74-9618-44b5-bc78-006a73ddd834,2025-12-01,CUST-937576,2,-73,2,18.4,Technical,-1,20,Web,2,8,94.97,3,1.19,30.36,7.81,0.92,0.88,Web to App,21,2
fe46056b-084e-4047-ae92-bf29b813dd11,2026-05-29,CUST-365850,3,50,1,19.7,Service,-1,7,IVR,0,5,85.62,3,5.46,27.59,15.71,0.33,0.96,None,12.91,2
c2cde982-45fc-430f-ae98-e361799334f3,2025-09-24,CUST-668171,4,69,3,26.8,Service,0,23,IVR,2,10,69.35,2,0.11,38.79,9.04,0.24,0.95,None,9.64,4
e632db70-7de7-4dc9-9862-9eeadf2eabb1,2026-03-24,CUST-505933,3,78,1,22.8,Network,1,22,Web,1,8,75.4,3,5.26,18.29,4.81,0.12,0.75,Web to App,5.75,3
3216a805-1c29-4115-b073-21fc21245b76,2025-09-29,CUST-469616,5,-45,0,58.8,None,1,23,Web,2,9,64.88,3,7.23,39.99,8.61,0.86,0.62,None,12.01,4
06e3f445-5895-4968-8de4-d9feeebed515,2026-06-24,CUST-728881,2,34,1,27.2,Billing,-1,4,App,2,13,89.48,5,1.55,22.02,16.31,0.81,0.85,None,25.32,3
347e08f8-b828-4463-b2a9-438ef425f825,2025-10-10,CUST-918550,1,-25,1,55.7,Technical,1,7,IVR,1,5,61.02,4,3.77,16.3,14.12,0.33,0.92,None,22.11,3
28ee3162-5b65-4360-969e-88edca0ed315,2026-06-05,CUST-881728,3,82,4,58.9,Technical,0,21,Web,2,5,84.01,2,5.1,24.08,9.9,0.71,0.89,App to Web,13.99,3
dd73fc47-1999-43ce-87d8-ebe359859fac,2025-10-23,CUST-883259,2,92,0,2.7,None,0,28,IVR,1,3,69.43,3,6.47,14.58,17.25,0.32,0.92,None,25.71,3
0a7440b8-338e-4b07-9712-dd4aa00ec3be,2025-09-05,CUST-579865,4,-79,5,54.7,Other,-1,18,Web,0,12,67.34,2,4.68,32.43,6.28,0.94,0.69,None,13.84,2
a13ad8da-50e1-49a3-8f29-99b374516919,2026-05-08,CUST-523695,3,-26,2,17.3,Technical,0,20,IVR,2,13,75.84,4,8.5,27.49,5.88,0.4,0.79,None,27.58,3
3dd175e0-d70c-4ab7-aa54-e8df2e4646c4,2026-01-03,CUST-362815,2,-16,2,5,Other,-1,18,App,3,10,84.75,3,0.76,19.88,19.08,0.67,0.66,None,22.01,4
759cd4d7-206d-4e05-9737-e6ba721499f9,2025-08-04,CUST-458705,4,78,0,49.7,None,0,25,App,2,5,65.44,2,5.81,28.87,12.84,0.67,0.68,None,15.94,2
f997ffca-988b-44ae-90ad-1825eefab56e,2025-09-20,CUST-633857,1,66,4,51.4,Network,1,27,App,1,8,93.46,3,0.47,17.6,15.29,0.25,0.61,None,14.13,5
131d2178-2183-4f26-8731-b96ca0794141,2025-08-19,CUST-821915,3,4,3,13.5,Service,1,22,IVR,1,1,63.45,2,0.93,30.17,4.03,0.14,0.64,None,9.58,1
c5ba7df2-de63-4844-b240-2c5da49f32c6,2025-12-18,CUST-536140,3,47,2,28.6,Billing,-1,21,App,0,10,88.9,3,5.62,17.56,18.95,0.77,0.96,Web to App,26.15,3
6596eb18-5f84-4c7f-a96d-807941c17e04,2026-02-08,CUST-388134,2,-49,3,12.6,Billing,-1,15,Web,1,10,62.28,1,1.84,18.16,18.79,0.95,0.84,Web to App,5.27,5
04a23d20-c983-4d10-952d-c7fc6071595c,2026-01-12,CUST-404847,3,-38,4,63.8,Service,1,4,Web,2,1,71.26,1,3.87,18.42,19.74,0.34,0.8,None,15.51,5
c4eb2a39-3db6-4b14-a2b2-259ad0f77973,2025-09-28,CUST-961069,2,-34,4,62.9,Network,1,22,App,1,7,61.77,2,6.65,14.21,12.37,0.9,0.67,None,17.65,1
fdcec989-a144-41b7-86e0-1a4ad6cb7d84,2026-06-11,CUST-804762,3,73,3,37.9,Other,0,21,IVR,2,14,90.58,3,0.84,7.05,15.45,0.55,0.64,None,14.18,4
11bb49e8-c314-49ba-b9f5-8894b67c1170,2026-04-18,CUST-618432,3,53,2,18.5,Billing,-1,17,IVR,1,13,87.63,2,8.56,36.3,19.31,0.4,0.81,None,5.69,3
782c5baa-10fe-4493-ae9f-fed940d16dad,2026-03-23,CUST-740303,3,-17,2,50.5,Billing,0,4,App,1,7,68.51,3,1.17,20.04,17.78,0.44,0.87,None,13.7,3
3cacf897-0861-45b3-89f7-0d7fea21df6a,2026-07-07,CUST-956383,2,-57,1,15,Other,1,8,App,2,0,94.69,3,0.63,37.69,19.54,0.87,0.83,None,29.23,4
6d901d9c-ffcf-4153-abf8-9a4b7a432f6c,2025-11-18,CUST-832397,3,-26,0,21,None,0,13,Web,3,14,85.18,2,1.7,29.83,1.29,0.78,0.51,None,26,4
a11afb64-6e05-4eb6-9e9c-aae4735c3347,2026-03-18,CUST-728281,2,75,2,68.5,Service,1,11,IVR,1,13,76.83,2,1.39,27.4,15.85,0.6,0.76,None,15.54,4
3cb1bd64-d9c7-4fa3-b3e0-8bcffea83fb1,2026-01-13,CUST-969316,1,82,5,37.3,Service,-1,20,App,1,11,73.12,4,2.42,12.19,10.4,0.72,0.95,None,25.22,2
a42316da-023d-457e-8eed-e6f465b708fe,2026-07-07,CUST-163760,2,-24,0,52.9,None,-1,28,IVR,2,8,72.45,1,7.19,32.59,2.84,0.6,0.73,None,14.06,4
1751dfd0-3f52-4f6c-834d-80336bdd3490,2026-03-18,CUST-269676,3,-90,3,29.5,Other,1,22,IVR,3,7,68.95,2,8.28,21.36,5.13,0.89,0.73,None,16.44,3
ebfbb296-a7ab-483f-aa60-8022e31009d4,2025-08-07,CUST-552174,3,-61,4,58.1,Network,1,9,IVR,2,11,74.39,2,9.88,37,3.09,0.72,0.78,None,26.54,4
410330f9-e34e-4d6e-8a20-09c389ff7a65,2026-04-08,CUST-706037,5,-31,1,39.4,Service,1,28,App,3,5,67.91,2,9.73,23.73,8.87,0.52,0.9,None,10.68,4
c937290a-a53e-4746-9a75-eaa9db1f7f93,2026-03-04,CUST-288146,5,-51,0,27.5,None,1,4,IVR,0,12,72.62,1,1.84,28.98,14.61,0.24,0.78,None,13.29,1
861a4c6e-f4b1-416e-946b-8f01b1ba1116,2026-01-21,CUST-738818,2,50,1,59.5,Technical,-1,8,Web,0,12,92.68,3,9.22,7.07,11.18,0.73,0.71,None,23.12,2
53272d2e-e36c-4439-950b-2931c87181a9,2026-07-01,CUST-701445,4,-55,0,61.6,None,1,20,App,2,9,85.97,3,3.28,34.15,6.84,0.71,0.52,None,26.49,4
7ec580f3-2f46-4758-b9ed-4608a4974b56,2026-04-29,CUST-479971,4,-18,1,33.7,Billing,0,29,IVR,2,10,77.15,4,3.76,30.2,1.37,0.98,0.95,None,12.02,5
e54e7834-afc2-496f-8405-5233f553cde8,2026-06-26,CUST-416702,2,-71,2,27.8,Network,0,10,Web,0,1,70.13,4,9,16.49,18.54,0.25,0.7,None,11.18,3
451ba63a-05fd-41ab-911c-bdf926e90021,2026-01-13,CUST-246636,2,-64,1,41.8,Billing,1,15,IVR,3,2,80.88,5,6.67,35.39,18.78,0.18,0.57,None,29.26,2
51f63b94-084e-4f33-9238-53a573cbb895,2026-02-11,CUST-962033,2,-37,0,61.6,None,1,16,IVR,1,4,68.85,3,9.23,12.44,11.72,0.33,0.7,None,27.3,3
7d9442d2-4cb1-4387-ada6-b5f0bdd30cf9,2025-12-27,CUST-533254,4,80,1,13.7,Technical,0,3,Web,1,13,83.9,5,8.69,13.2,2.99,0.1,0.62,None,10.69,4
67593e99-5af9-4d61-8aab-ac48c81c9324,2026-05-14,CUST-132528,1,-31,1,14.2,Service,1,26,Web,2,12,64,3,4.33,6.42,7.4,0.56,0.58,None,21.04,4
05c5ec0c-7c6f-4a3e-9dbc-62e030cb7dae,2025-08-27,CUST-855515,2,6,4,33.4,Network,0,0,IVR,1,0,89.31,1,1.23,19.2,13.53,0.98,0.78,None,28.27,4
84a19ddb-0b07-4e35-bf53-e5c01b35eec2,2025-12-18,CUST-107062,4,-33,3,21,Other,0,28,App,2,4,71.52,5,1.42,9.38,19.06,0.5,0.71,None,16.33,4
d6a6afb2-5e22-4fcc-ba51-f23346dd6d30,2025-09-07,CUST-826746,2,-31,2,10.7,Service,0,1,IVR,1,9,85.49,1,2.32,19.91,15.62,0.31,0.58,None,22.96,3
bcd34e1a-574b-4dc1-a536-c25c7cdb503a,2025-08-05,CUST-130557,2,-67,4,35.9,Technical,-1,11,App,3,4,92.61,5,3.86,14.38,11.61,0.88,0.6,None,12.5,2
ffea68db-5c3b-4d28-b606-fd568ffe6128,2025-12-11,CUST-711713,5,-45,0,4.2,None,0,20,App,2,3,71.04,1,2.49,22.52,1.17,0.73,0.68,None,17.9,2
9dec652f-5463-47b7-8a49-5425cc18ecf3,2025-09-24,CUST-300373,2,52,1,37.6,Technical,1,22,App,2,3,86.33,2,0.47,21.76,8.84,0.57,0.63,App to Web,18.9,5
bb35a6ce-8f76-4185-861f-e87b4dc95508,2025-10-05,CUST-196279,2,56,3,70.9,Other,1,11,App,2,14,63.07,1,1.71,19.19,7.97,0.38,0.77,Web to App,21.77,3
fc4d517e-9222-45dd-a847-70530c6769ea,2026-04-25,CUST-183832,2,77,2,66.2,Other,-1,24,IVR,1,5,60.93,5,4.28,19.41,16.43,0.83,0.87,None,26.24,3
07f7a04d-406a-4e3c-bdc4-593f4f6a8e96,2025-09-28,CUST-881535,3,93,4,68.4,Service,1,24,Web,1,8,73.46,4,2.88,10.37,1.38,0.24,0.66,None,15.25,2
efbbf1a7-2369-4c25-af80-d5f7dcd6e7b9,2026-05-14,CUST-461879,2,-34,3,48.8,Service,1,3,IVR,2,1,83.75,2,5.99,12.37,4.64,0.53,0.83,None,18.93,3
a481bd74-229f-4599-b1fa-f35927ab36ed,2025-09-04,CUST-706446,4,72,4,2.1,Billing,-1,6,Web,2,3,89.66,3,5.45,24.37,1.09,0.97,0.91,None,8.3,4
da67d747-3a43-4a62-8447-0c9efa352fd9,2026-01-02,CUST-169450,5,34,3,41.3,Other,-1,18,App,0,12,80.09,2,8.45,34.92,16.19,0.19,0.83,None,7.45,1
609a166f-faab-40be-8fd8-ef8a789657f8,2025-09-04,CUST-595776,1,78,4,46,Network,1,22,Web,0,4,80.6,2,7.44,12.97,14.1,0.87,0.76,None,19.01,4
09ecf9c7-05c2-44a0-98ba-c05309d8579a,2026-02-02,CUST-317279,4,-2,5,7.8,Technical,-1,5,Web,0,3,78.71,3,5.03,38.21,17.91,0.96,0.76,None,28.95,3
345f85f7-7143-4c00-ac39-7bfa677c0eee,2026-02-17,CUST-344126,4,-10,3,48.7,Billing,1,3,IVR,2,1,66.25,5,1.09,33.91,12.9,0.24,0.88,None,20.99,4
50f8ebd3-02fc-4fae-9163-51d06c63428c,2025-11-08,CUST-943955,2,-23,1,22.3,Service,1,12,App,1,0,65.95,4,9.74,22.7,17.01,0.27,0.53,None,11.42,2
b06dde2d-ca0e-4191-9bf9-06532c7ecf7b,2026-03-14,CUST-953247,5,-28,2,47.5,Billing,-1,15,Web,2,2,73.26,4,7.18,23.07,3.37,0.53,1,None,14.14,5
27f58364-522b-4c1f-b0a6-142404d72b47,2025-08-09,CUST-272535,5,-7,2,56.1,Network,0,19,Web,0,9,70.99,5,6.85,5.07,2.08,0.17,0.59,None,27.26,4
1fca91a8-7def-421e-8df3-58d357824478,2026-01-28,CUST-977064,5,-2,4,7.3,Technical,0,2,Web,2,4,82.05,4,8.58,15.41,17.4,0.24,0.91,None,12.41,5
f63c3c26-3e3d-4214-8735-a36e9bd3ac9c,2026-04-08,CUST-645721,1,28,0,2.9,None,-1,12,Web,0,10,75.68,1,3.25,34.32,7.83,0.64,0.85,None,27.22,4
b2fcfd0b-ce81-4472-b518-3c21248be10e,2025-08-04,CUST-829577,4,37,4,15.9,Network,0,22,IVR,1,9,88.18,3,0.32,16.31,19.1,0.17,0.83,None,10.42,5
2be8a2e3-c0ba-4052-a584-f3d4376403eb,2025-08-14,CUST-783551,2,83,0,38.9,None,-1,4,Web,1,0,90.94,4,3.13,37.08,8.04,0.78,0.61,None,8.65,4
542d36e1-98d3-45e9-a836-80ce9eba4a3a,2026-02-04,CUST-976649,3,34,3,12.9,Billing,1,6,IVR,2,4,87.47,3,8.91,27.3,15,0.2,0.67,Web to App,27.74,3
8acc7a59-5a57-47f1-8e05-c12c5c3e9bdf,2026-06-01,CUST-107721,4,75,0,44.5,None,0,19,Web,2,10,65.79,5,4.16,27.54,19.9,0.19,0.75,None,7.41,1
928e24e4-7305-4f23-9853-dc3080044111,2026-03-11,CUST-767349,4,39,3,51,Technical,1,30,IVR,1,12,67.39,1,8.97,36.06,2.55,0.12,0.91,None,9.97,1
27c33695-0413-4b5f-a3cc-6a32558c1e71,2026-03-15,CUST-438523,2,-74,0,59.4,None,-1,22,Web,3,9,89.74,4,1.82,34.98,18.33,0.85,0.96,None,13.48,3
33b218b4-1e75-4879-a105-549baeb8d4a2,2025-11-19,CUST-197922,2,48,2,36.4,Network,1,10,Web,1,11,80.4,4,5.62,8.82,9.52,0.91,0.63,None,16.2,2
dbda5bd3-cd80-4a38-b8f2-b2593632f0cd,2025-11-20,CUST-674532,2,40,5,62.3,Other,-1,3,IVR,0,1,79.14,3,7.46,15.02,15.92,0.64,0.75,None,9.16,5
fee612b5-2881-4b2b-b7cf-dcc0c5962113,2026-02-25,CUST-298802,2,-94,4,28.7,Service,-1,26,App,3,10,90.24,4,5.37,14.53,2.32,0.95,0.53,None,8.9,4
4017d5db-de15-4910-a3f4-5cae80015ad9,2026-03-04,CUST-832752,2,66,4,21.6,Technical,1,10,IVR,2,6,66.43,3,8.33,12.3,13.11,0.84,0.77,Web to App,28.62,2
29b5857c-f3b4-4b4b-b580-ac97ecc60daa,2026-01-01,CUST-776795,4,57,2,14.7,Network,1,28,App,0,6,80.41,3,4.89,5.59,19.84,0.26,0.61,None,17.94,1
5970376d-7515-4351-8717-d14a2c5c735c,2026-03-20,CUST-780473,4,67,2,23.5,Billing,1,11,IVR,2,2,62.9,5,3.03,37.81,2.39,0.28,0.72,None,25.96,1
ddb3d5a3-b868-47c6-9c2e-6975995a8599,2025-11-29,CUST-376474,3,-10,2,48.8,Network,1,21,Web,2,12,89.15,4,2.2,9.06,4.73,0.11,0.95,None,29.32,3
ed90231d-e1fe-4fa1-9d34-d1369efc3cd9,2026-03-17,CUST-746977,2,-60,3,61.2,Billing,1,16,IVR,2,3,86.76,5,6.34,11.73,1.18,0.69,0.89,None,7.29,5
88e077e3-211f-4fce-b576-9ee49798f507,2026-04-20,CUST-720142,1,-39,4,11,Other,0,22,IVR,2,6,63.15,3,3.75,22.94,7.71,0.7,0.64,None,17.47,4
b7adfc49-b2fb-4d0e-94d9-183219360fc2,2025-11-17,CUST-954095,4,-63,3,62.3,Network,1,26,IVR,3,7,82.79,3,2.78,7.72,3.05,0.53,0.86,None,9.28,5
7800ec18-8038-4d98-9796-41fb0b70435d,2025-10-02,CUST-392549,4,-6,2,52.2,Network,0,16,IVR,3,7,80.72,2,9.78,16.56,14.27,0.93,0.87,None,17.63,1
000e1928-7801-4d30-88a9-bb72b341378c,2025-11-11,CUST-648156,1,32,1,4.3,Technical,0,27,IVR,2,4,75.18,1,6.78,24.03,14.32,0.74,0.6,None,11.14,2
8bfb4e8a-cc70-47e1-90ae-4ddd0361ba62,2025-10-07,CUST-328784,3,-34,3,18.8,Technical,-1,1,IVR,2,5,68.21,2,6.98,25.72,7.3,0.17,0.78,None,17.59,4
c2d208cd-8664-470d-a10e-eecb03c46dcd,2026-06-20,CUST-479998,4,-63,1,16.7,Billing,0,18,Web,3,12,90.93,4,2.97,14.85,14.15,0.28,0.92,None,20.38,1
3947b1d3-8021-4597-b57d-74dde67aaa47,2025-11-11,CUST-638352,2,-30,3,32,Network,-1,29,Web,2,7,73.15,5,5.51,28.64,18.3,0.27,0.84,None,11.55,1
4b19c926-78a4-49f4-b588-f17f18001b9e,2026-02-23,CUST-459064,3,-68,2,31.1,Billing,0,14,App,1,2,77.83,3,2.52,22.25,2.76,0.77,0.68,None,10.71,1
067f45d8-467d-46ca-bde4-89835b8c4fd6,2026-05-24,CUST-506539,2,-39,1,29,Network,-1,4,Web,1,8,69.13,3,8.6,27.46,18.52,1,0.83,None,28.12,4
600dd4b3-e380-4c8d-a3ce-360956a41bf1,2026-02-12,CUST-667792,2,32,0,40.1,None,-1,12,IVR,0,6,62.37,3,4.96,34.15,9.64,0.44,0.82,None,8.17,4
0bbdc155-8079-4a72-9a8e-dc8af96a1b31,2025-11-11,CUST-829711,5,-45,1,71.2,Technical,1,30,App,2,9,79.57,2,9.29,31.99,17.98,0.3,0.86,None,17.31,3
c6081a9c-ef4a-498b-8bd7-0fb06a11b188,2026-07-06,CUST-717479,5,4,4,22.5,Network,-1,18,Web,0,6,91.49,2,0.51,15.32,9.48,0.12,0.59,None,15,3
f04315a2-f13c-4871-baa4-be7b4d050d03,2026-05-28,CUST-743729,1,-82,1,54.3,Network,0,22,Web,2,12,75.57,1,8.34,9.76,5.61,0.75,0.86,None,10.33,4
b92e47be-75ca-4860-a160-07c8928e3de8,2026-05-25,CUST-791756,4,44,3,36.4,Billing,0,5,IVR,1,7,91.47,5,1.52,32.68,7.89,0.88,0.64,App to Web,17.58,5
f72caa8f-4975-4c83-ac94-8080e9986ae3,2026-06-20,CUST-650316,2,9,1,34.2,Technical,0,9,Web,2,3,67.89,3,0.44,10.98,5.01,0.9,0.58,None,20.02,4
d8daa70e-3b42-4939-a40b-570050a6f6bc,2026-01-30,CUST-536281,3,86,1,59.3,Other,0,21,Web,0,7,68.92,3,4.05,18.08,5.22,0.13,0.85,None,19.55,1
45b1a0f5-0b15-4d3c-a7ed-7fbaccaa2c3c,2025-08-07,CUST-188134,3,-34,1,50.3,Service,1,1,IVR,2,6,66.99,1,7.41,32.19,14.22,0.32,0.61,None,28.29,4
b9b387b6-3421-45ef-91c4-56c6a037bbb5,2026-02-16,CUST-199246,2,-71,1,33.4,Network,1,21,IVR,1,13,61.87,4,2.89,20.47,17.04,0.83,0.61,None,22.66,2
d1d841df-dd44-4661-93e8-fd8765f8273a,2025-12-17,CUST-666109,1,4,3,46.1,Technical,1,27,IVR,0,9,67.54,3,2.91,20.03,3.95,0.42,0.8,None,29.28,1
7047018f-291c-4607-89ff-53a49cde9d59,2026-02-17,CUST-231166,5,31,0,3,None,0,21,Web,1,12,69.26,4,7.96,27.95,5.6,0.9,0.93,None,25.98,1
d8f0cc08-a69e-4728-b8dc-88087df67c3d,2025-11-14,CUST-355246,3,-65,3,29.7,Other,-1,17,App,2,14,85.43,2,9.94,10.67,17.63,0.91,0.64,None,27.43,4
207dab26-101c-4118-9102-8d9c3175336d,2026-05-06,CUST-421304,1,-27,4,51,Billing,-1,29,Web,0,3,89.86,3,3.28,37.69,8.29,0.83,0.94,App to Web,14.16,3
5a349dbd-9836-4b7d-a4e7-b4fa187a906e,2025-11-20,CUST-923376,3,-26,5,68.3,Technical,1,18,App,3,2,76.45,5,5.27,36.82,19.8,0.41,0.6,None,25.33,2
1260f10b-1750-4c62-a18a-5ff414483b12,2026-03-12,CUST-105711,3,-49,5,45.9,Other,1,21,IVR,1,10,87.89,4,5.07,19.9,19.25,0.4,0.53,None,13.3,3
b801d4f6-e44c-4602-8442-5adf9553e8c6,2025-12-26,CUST-295484,1,82,2,13.8,Network,-1,13,App,2,13,61.68,2,0.36,19.12,17.39,0.13,0.84,None,24.43,3
3777fcac-f084-4c17-99a7-cc32d04939e2,2026-02-19,CUST-901854,3,-40,2,52.4,Technical,1,21,IVR,1,5,74.55,3,0.84,13.88,17.38,0.38,0.65,None,6.57,4
38c193b7-4f9d-4b26-bcd3-621e22c3ce9b,2026-05-22,CUST-677352,4,-69,4,11.2,Service,0,20,App,2,11,84.23,2,4.56,29.4,7.88,0.91,0.55,None,6.21,4
cd31f469-0c80-4491-8086-70abb65327c7,2026-01-23,CUST-861689,2,53,4,6.2,Technical,0,23,IVR,3,1,84.14,3,4.95,27.76,18.42,0.76,0.55,None,20.51,4
029cb7cf-eac9-44df-bb5f-5382de3579fc,2026-01-21,CUST-435819,1,-90,3,15.3,Network,1,4,App,3,11,88.16,4,4.48,25.01,13.36,0.56,0.94,None,20.85,2
66946b57-efe3-468d-b1a2-c3282c49bdca,2026-07-02,CUST-198036,3,-84,4,45.4,Network,0,22,App,2,3,80.87,3,6.08,15.33,19.96,0.52,0.93,None,21.36,5
389641cd-b181-4b89-9132-69e7da8794b6,2025-10-09,CUST-133698,1,-30,1,68.1,Service,0,9,Web,0,13,90,4,5.76,16.43,14.09,0.77,0.9,None,8.64,4
