Record_ID,Date,Customer_ID,SIM_Swap_Frequency,Unusual_Call_Patterns_Flag,High_Roaming_Alert_Flag,Device_Blacklist_Check,Account_Hijack_Risk_Score,Multiple_SIM_Registration_Attempts,Identity_Verification_Passed,Call_Forwarding_to_Premium_Numbers,Shared_Device_Flag,Fraudulent_Payment_Attempts,Account_Takeover_Detection_Rate,SIM_Cloning_Incidents,KYC_Compliance_Rate,Suspicious_Device_Change_Frequency,Fraud_Investigation_Success_Rate,High_Risk_Transaction_Alerts,Roaming_Fraud_Detection_Rate,Multi_Account_Linkage_Risk_Score
7da4ca5e-8cc5-4903-8f13-9fd48eda13e2,2026-03-11,CUST-767019,2,No,No,Yes,0.93,0,Yes,No,No,0,96.56,0,98.25,3,72.2,No,1.62,0.79
40df3a6e-c328-40e0-8629-e49c693d9203,2025-12-19,CUST-531936,1,No,No,Yes,0.22,1,Yes,No,Yes,1,92.54,1,95.83,3,61.04,No,1.03,0.7
b8796004-6ea0-449c-b3d9-e8dbeae60873,2025-08-26,CUST-738551,1,No,No,Yes,0.15,1,Yes,Yes,Yes,0,82.71,0,98.45,2,55.48,No,1.89,0.38
6c7bc74f-ad2d-4acb-a880-c09cc9051261,2025-09-15,CUST-960524,2,No,No,Yes,0.54,1,Yes,No,No,1,92.38,0,95.99,2,69.13,No,1.9,0.47
2f7ced94-6191-4065-9176-3a24cea229d2,2026-03-15,CUST-986593,2,No,No,Yes,0.93,0,Yes,No,No,1,85.41,0,91.44,1,81.62,No,0.91,0.48
4b57abb1-8f0b-462b-abae-6bc422813fe3,2025-11-07,CUST-668694,1,No,No,Yes,0.76,0,Yes,No,No,2,82.41,1,90.39,1,54.43,No,1.54,0.59
7446043a-b311-48f3-896b-5e86d54d1a0d,2025-11-02,CUST-455186,2,No,No,Yes,0.59,1,Yes,No,No,3,91.97,0,98.19,2,51.39,No,1.64,0.56
cec507e6-76a4-4137-a27b-861dbbf18a94,2026-06-29,CUST-378896,3,No,No,Yes,0.81,1,Yes,No,No,2,98.39,0,96.83,2,85.48,No,1.99,0.14
652a9b8c-af16-4c25-8659-6d54b583e9fe,2026-01-19,CUST-834459,1,Yes,No,Yes,0.53,2,Yes,No,No,1,85.44,1,91.5,4,75.83,No,1.13,0.27
37500cae-2909-4723-a9cf-3eb16848f27f,2026-02-03,CUST-268283,0,No,Yes,Yes,0.55,1,Yes,No,No,2,80.43,1,98.25,3,83,No,0.32,0.44
6165ec92-4c86-4586-8f80-87d4a707da14,2026-04-04,CUST-699618,1,No,No,Yes,1,2,Yes,No,No,3,84.35,1,92.46,0,88.98,No,1.92,0.64
d20c8ee8-1b26-4da9-94ce-bc87c0617585,2026-04-03,CUST-827747,3,No,No,Yes,0.5,2,Yes,No,No,2,88.62,0,94.81,4,77.45,No,0.34,0.2
8e6291a6-638d-42a9-946e-8fcfcb7eb640,2025-08-11,CUST-718821,2,No,No,Yes,0.67,2,Yes,No,No,3,87.73,1,94.1,1,69.37,No,0.36,0.76
27c28386-d1da-4500-8db0-e6b61d073375,2026-04-20,CUST-774753,0,No,No,Yes,0.54,1,Yes,No,No,0,96.8,0,94.17,3,82.29,No,0.33,0.53
03277c06-6871-42a9-ad09-07e0f8e5383b,2025-08-22,CUST-770262,2,No,No,Yes,0.44,2,Yes,No,No,1,96.41,1,92.7,4,84.97,No,0.89,0.28
2f794dec-b480-47c5-89f7-c80305a769b2,2026-05-24,CUST-459899,0,No,No,Yes,0.97,0,Yes,Yes,No,1,95.69,1,91.89,2,68.66,No,1.89,0.13
a6d99361-6e86-4c62-804f-8305521e9925,2026-05-21,CUST-359592,1,No,No,Yes,0.18,1,Yes,No,No,2,92.67,1,98.22,4,73.88,Yes,0.97,0.73
2985e7d5-8360-4d7e-bd3a-bbf43c752d0f,2025-09-25,CUST-109404,0,No,No,Yes,0.33,0,Yes,No,No,0,97.28,1,98.19,1,77.71,No,1.55,0.53
5ba22477-3b5a-43f2-a8d5-cb131906dea2,2025-10-13,CUST-256111,3,No,No,Yes,0.46,2,Yes,No,No,0,97.9,0,99.28,0,65.33,No,0.91,0.44
a2628b36-06f6-4356-b00f-04a2bff72f49,2026-07-19,CUST-858867,0,No,No,Yes,0.36,1,Yes,No,No,3,86.98,0,96.94,2,85.49,No,1.88,0.35
b1dc8f52-096c-4cc1-b5b5-71a851115b6c,2026-04-12,CUST-205506,2,No,No,Yes,0.85,0,Yes,No,No,2,87.54,1,91.78,5,75.65,No,0.57,0.45
6ec46ba3-ddf2-4da5-a50f-2683d0bc2ab2,2026-02-16,CUST-828939,2,No,No,Yes,0.31,2,Yes,No,No,1,83.29,0,90.27,1,80.44,No,1.37,0.28
f2dcd94d-c47b-4595-8680-41e8b59f961b,2026-07-09,CUST-290753,2,No,No,Yes,0.41,0,Yes,No,No,2,98.63,0,95.03,0,51.22,No,0.44,0.71
7529b4e4-aedc-43cd-a936-ae0b47ccce44,2026-05-14,CUST-375670,2,No,No,Yes,0.67,2,Yes,No,No,1,83.46,0,90.99,1,89.79,No,1.15,0.54
77ab0561-2cac-4367-9e18-174b85301fed,2026-02-04,CUST-912253,0,No,No,Yes,0.4,0,Yes,No,No,2,91.98,1,91.8,4,82.44,No,0.5,0.29
08968aff-a0fd-4fb7-92b7-81ad68e63958,2025-08-26,CUST-790519,0,No,No,Yes,0.27,1,Yes,No,No,1,95.89,0,98.88,1,89.09,No,1.11,0.15
a031f0f2-dce3-4f8e-a2a9-f09ab07ebea7,2026-06-30,CUST-719958,0,No,No,Yes,0.2,0,Yes,No,No,1,86.77,1,90.85,5,71.97,No,0.59,0.66
b655028a-572d-498e-a909-138e290750c0,2025-11-17,CUST-329529,3,No,No,Yes,0.19,0,Yes,No,No,2,91.5,0,90.87,4,62.13,No,0.19,0.49
74b8c518-3f6e-4488-9a3b-3cd35f450bd0,2026-05-25,CUST-938227,0,No,No,Yes,0.35,2,Yes,No,No,3,83.11,0,99.61,1,62.84,No,1.26,0.58
fe16a84f-0d5f-4126-b5db-eb8a6eaec9f8,2026-03-26,CUST-962207,2,No,No,Yes,0.39,1,Yes,No,No,1,88.18,1,96.49,1,81.23,No,0.49,0.5
e69311d2-1a65-4e5c-9c15-c59812d43c3c,2026-02-02,CUST-655416,3,No,No,Yes,0.53,2,Yes,No,No,2,83.75,0,96.47,1,63.32,No,1.73,0.21
633b7ca0-aaf2-4f44-8f99-f5da3f2deb4d,2025-12-17,CUST-800786,2,No,No,Yes,0.37,0,Yes,No,No,2,81.4,0,94.11,3,84.36,No,0.32,0.24
9c66cc49-10d2-44a5-b5b6-4bc5daffa8e4,2025-08-29,CUST-194551,2,Yes,No,Yes,0.36,1,Yes,No,No,2,98.57,0,95.1,4,57.64,No,0.28,0.56
8931c709-0510-49c0-9923-e58af3425459,2025-08-16,CUST-563097,2,No,No,Yes,0.19,1,Yes,No,No,1,98.05,1,93.25,1,86.54,No,1.95,0.39
23456151-95ce-4e37-89cd-789f1e73c5c2,2025-10-06,CUST-351579,1,No,No,Yes,0.78,1,Yes,No,No,2,93.27,1,97.95,1,88.96,No,0.79,0.23
12576cb0-62b5-4cab-8f3e-c1f0cf46cddc,2026-07-12,CUST-566528,3,No,No,Yes,0.22,0,Yes,No,Yes,0,93.75,0,92.24,4,80.21,No,0.31,0.75
0daba636-c0e6-4641-84cd-d62abafcca59,2025-08-13,CUST-338142,2,No,No,Yes,0.61,1,Yes,No,No,2,94.82,0,91.85,4,63.93,No,0.84,0.37
31807a81-5111-46b8-99ca-886100bc5b4d,2026-02-24,CUST-270405,2,No,No,Yes,0.13,1,Yes,No,No,1,89.61,1,95.29,2,79.97,No,1.69,0.69
d997c0c5-92fe-4f01-bb16-93c33994d778,2025-12-28,CUST-674528,2,No,No,Yes,0.23,0,Yes,No,No,3,86.69,1,94.71,1,81.17,No,1.25,0.5
7a18166e-feee-4ba3-985b-c7faefd80492,2025-08-15,CUST-611056,0,No,No,Yes,0.82,2,Yes,No,No,2,84.53,1,96.99,2,87.34,No,1.94,0.53
f054fdef-2167-4dce-b22e-c0399a3f6f69,2025-12-12,CUST-700022,2,No,No,Yes,0.58,0,Yes,No,No,3,91.96,1,97.73,4,72.16,No,0.46,0.44
11561571-04d7-4de7-a7fa-8d034934b0a3,2026-03-21,CUST-253060,2,No,No,Yes,0.63,0,Yes,No,No,2,88.64,1,93.84,0,86.07,No,0.59,0.23
d0e7fd6e-d8e7-48ac-a2f0-9da3b3a522e7,2025-10-31,CUST-587612,3,Yes,No,Yes,0.67,1,Yes,No,No,2,94.12,0,90.75,0,66.57,No,1.42,0.24
8e395706-4573-4f26-85fd-835d2898e08a,2026-04-04,CUST-862822,1,No,No,Yes,0.99,1,Yes,No,No,2,93.21,0,90.78,3,65.78,No,0.95,0.33
e9b03af1-64f7-4cd6-b504-05940521912b,2025-12-19,CUST-934194,1,No,No,Yes,0.18,1,Yes,No,No,1,80.28,0,99.8,1,66.47,No,0.67,0.16
3ffa278c-f1f6-459d-be84-7f303615c1a5,2026-01-01,CUST-598735,1,No,No,Yes,0.15,2,Yes,No,Yes,2,80.3,0,92.19,1,54.44,No,0.87,0.75
957faeff-79c2-4722-8e82-cc5b0c1b4489,2026-03-15,CUST-560958,0,No,No,Yes,0.74,1,Yes,No,No,2,98.19,0,93.77,3,77.13,No,0.84,0.77
4342d4f4-d780-485a-b92e-7d9e59e72385,2025-10-13,CUST-563446,3,No,No,Yes,0.46,1,Yes,No,No,0,89.24,0,90.43,5,62.19,No,0.44,0.71
af2d0a14-7d02-495c-ab08-31ad9a0fb2f9,2026-05-12,CUST-142471,2,No,No,Yes,0.63,1,Yes,No,No,1,85.2,1,94.23,4,87.67,No,0.96,0.68
bf4792ee-2474-4d75-99a9-2435bf1d561d,2026-07-12,CUST-225851,1,No,No,Yes,0.42,1,Yes,No,No,1,88.3,1,93.59,1,73.91,No,0.92,0.53
a1671c04-a0a3-4fb8-9f0d-1527df0d8a2f,2025-11-28,CUST-528349,0,No,Yes,Yes,0.89,2,Yes,No,No,3,85.28,0,92.37,5,63.31,No,1.62,0.73
cf1e1054-4da4-43b3-ba88-96e2afca9ac6,2026-01-09,CUST-566088,0,No,No,Yes,0.69,1,Yes,No,No,3,95.98,0,97.14,2,84.24,No,0.72,0.6
706f65d2-5e91-4915-b66e-6f8b1e4f3755,2026-03-26,CUST-499362,2,No,No,Yes,0.69,0,Yes,No,No,1,94.17,0,90.6,4,50.28,No,1.26,0.27
507d85c8-c5a7-4edc-b3d6-369ddcf58f3f,2026-04-03,CUST-166946,2,No,No,Yes,0.18,1,Yes,No,No,3,86.21,1,95.13,2,52.3,No,0.8,0.28
0714fd54-bccc-4962-97c6-e19d7a0cd303,2026-01-30,CUST-564605,2,Yes,No,Yes,0.7,1,Yes,No,No,2,85.94,0,93.58,1,73.98,No,0.26,0.16
8573c620-65b9-4355-9c00-ff63c795c0a3,2026-07-11,CUST-172903,3,No,No,Yes,0.79,2,Yes,No,No,1,95.36,0,93.64,4,77.22,No,0.73,0.42
547dcb04-71ac-4ece-8d56-19ba67f328be,2026-03-25,CUST-978538,2,No,No,Yes,0.28,2,Yes,No,No,0,93.78,1,98.16,0,76.27,No,0.53,0.75
6bac37dc-fd03-409e-9943-ae739b747bfe,2025-08-05,CUST-352903,1,No,No,Yes,0.78,1,Yes,No,No,0,90.56,0,93.01,0,86.41,No,0.44,0.12
20d3a334-6219-4428-99b4-e672451204cd,2025-08-26,CUST-208789,2,No,No,Yes,0.79,0,Yes,No,No,1,88.75,1,96.14,2,66.18,No,0.79,0.52
5739eeb0-59e2-4a48-a604-77878401e8fe,2025-07-30,CUST-434329,1,No,No,Yes,0.79,2,Yes,No,Yes,2,94.26,0,93.83,4,80.37,No,0.98,0.13
9f925d31-69b8-4f55-9374-31b8281f4f21,2025-09-30,CUST-719751,2,No,No,Yes,0.32,0,Yes,No,No,1,80.31,0,93.88,0,71.97,No,0.55,0.36
999ffa76-8432-4bba-beb2-431e2af16363,2025-12-06,CUST-755271,1,No,No,Yes,0.24,2,Yes,No,No,2,87.15,0,93.02,2,56.89,No,1.96,0.39
9798685d-9607-416d-a78f-5225eba0a53a,2026-02-13,CUST-962238,3,Yes,No,Yes,0.33,1,Yes,No,No,2,90.72,1,95.52,2,81.98,No,1.01,0.48
557f0c27-c8de-4853-8456-5e83c39623e3,2026-02-21,CUST-785047,3,No,No,Yes,0.56,0,Yes,No,Yes,3,88.59,0,92,2,84.67,No,1.96,0.62
82aa481e-bfcb-4dc1-908c-ef23dfb79529,2025-08-13,CUST-517983,3,No,No,Yes,0.85,2,Yes,No,No,1,94.72,1,95.41,2,84.37,No,0.13,0.15
586d79f9-47e1-4415-9668-37f51ccf90b5,2026-02-04,CUST-491185,2,No,No,Yes,0.66,1,Yes,No,No,2,89.49,1,90.56,2,60.34,No,1.49,0.63
1b021fab-431f-4145-b397-b06b28fbbe80,2026-06-01,CUST-744642,3,No,No,Yes,0.82,0,Yes,No,No,1,86.72,1,90.72,3,54.85,No,1.25,0.5
1a269374-6de5-492c-8769-f096db80f8f9,2026-04-08,CUST-232602,2,No,No,Yes,0.21,2,Yes,No,No,0,86.63,1,94.09,2,55.42,No,0.18,0.4
c4c1d273-c33f-4243-84cd-0dbec146be30,2026-03-19,CUST-845440,0,No,No,Yes,0.21,1,Yes,No,No,1,88.7,1,91.22,4,80.2,No,1.33,0.72
693e6139-d151-4d26-831f-c0a2cf7464ef,2026-06-10,CUST-501710,0,No,No,Yes,0.17,1,Yes,No,No,2,82.93,0,91.18,1,87.07,No,1.1,0.1
beae0ceb-8389-4982-97ed-2a05074b39a2,2026-06-24,CUST-848251,3,No,No,Yes,0.93,2,Yes,No,No,2,97.85,1,96.36,3,64.04,No,0.86,0.39
a5e32488-a591-4ffd-9a69-3e4f4c529090,2025-12-07,CUST-746895,3,No,No,Yes,0.89,1,Yes,No,No,1,80.61,0,95.74,1,61.67,No,0.35,0.21
beef1b88-2833-43a4-ad1e-4753aa39a89a,2026-05-04,CUST-615692,0,No,No,Yes,0.35,2,Yes,No,No,2,90.76,0,97.01,0,58.65,No,1.86,0.37
457a5051-1a59-46c0-b60c-1b6cc58a1d42,2026-05-25,CUST-933628,2,No,No,Yes,0.95,0,Yes,No,No,3,84.95,0,99.6,2,89.44,No,1.94,0.11
677f8f39-4fed-47da-979a-ffc1c8d9cbef,2026-02-08,CUST-237977,3,No,No,Yes,0.16,1,Yes,No,No,3,83.17,1,90.16,4,89.9,No,1.42,0.15
73e5359e-08ba-4678-9d80-34cfe87b48b0,2025-08-04,CUST-165754,1,No,No,Yes,0.76,1,Yes,No,Yes,2,93.8,1,99.9,3,81.32,No,1.3,0.24
f36aeb2c-ac31-4472-8323-adaceb634da5,2026-05-02,CUST-232329,1,No,No,Yes,0.73,2,Yes,Yes,No,0,85.72,0,92.21,0,55.34,No,1.31,0.78
7d5fa6a0-2df2-4a60-bff1-51a4724cf829,2026-05-13,CUST-312269,3,No,No,Yes,0.89,2,Yes,No,No,0,97.95,1,99.29,1,77.55,No,1.06,0.66
bb7bcb9a-f803-4775-b554-364655f60799,2026-06-18,CUST-546790,0,No,No,Yes,0.27,0,Yes,No,No,0,95.97,0,91.95,1,84.63,No,1.31,0.57
4eb54fc6-9805-4dff-b3f8-58ca20276b96,2026-05-16,CUST-423511,3,No,No,Yes,0.11,1,Yes,No,No,1,92.19,0,96.29,2,66.1,No,1.39,0.28
65169275-4a2f-46ab-ad5b-741b5a9fd7ba,2026-07-18,CUST-250880,2,No,No,No,0.37,1,Yes,No,No,2,81.32,0,91.25,0,72.81,No,1.8,0.54
b82be9e1-c644-49bb-8f55-136b896a9d23,2026-02-05,CUST-315503,3,No,No,Yes,0.18,0,Yes,No,No,1,98.63,0,97.17,2,85.68,No,1.03,0.27
3694fc7b-543e-47a4-a714-8da1cffdbfeb,2026-07-20,CUST-770358,1,No,No,Yes,0.23,0,Yes,No,No,1,91.41,0,95.64,5,72.66,No,1.51,0.34
67d80479-6e71-4d7b-9497-94891e9e7c22,2026-06-30,CUST-898525,2,No,No,Yes,0.94,1,Yes,No,Yes,2,97.62,0,96.89,0,77.18,No,0.38,0.22
1797453b-cc41-4b6b-9044-9c283dd35087,2025-08-12,CUST-298339,2,No,No,Yes,0.82,1,Yes,No,No,1,93.89,1,95.27,2,89.1,No,1.56,0.45
1783102a-e461-43ae-baac-dc3c402ffb2b,2026-04-14,CUST-760050,0,No,No,Yes,0.81,1,Yes,No,No,3,86.69,0,95.31,2,55.83,No,0.33,0.13
50f420a2-8f24-4424-946b-3d723a4c06a4,2026-04-20,CUST-651266,0,No,No,Yes,0.73,1,Yes,No,No,1,95.82,1,97.14,4,81.1,No,0.68,0.11
5c00c62d-241b-44d8-ad15-cc345c46d5b1,2025-10-12,CUST-834236,0,No,No,Yes,0.42,1,Yes,No,No,0,96.57,1,98.67,1,52.68,No,1.12,0.11
45e6683d-6b84-4c3d-843e-978411c8d834,2026-01-27,CUST-992303,1,No,No,Yes,0.9,2,Yes,No,Yes,3,95.54,1,95.55,2,68.01,No,1.81,0.63
38753a60-802f-4d55-99ca-4d3c44072617,2025-12-18,CUST-733660,1,No,No,Yes,0.26,2,Yes,No,No,3,80.5,0,94.1,2,83.78,No,0.27,0.56
f52f9b9d-9332-4d40-be16-74e236d19e31,2025-09-14,CUST-132886,3,Yes,No,Yes,0.42,0,Yes,No,Yes,0,81.62,1,90.51,4,80.76,No,1.1,0.4
04ecbd92-346f-4999-b2ff-3f02eff26b9e,2026-03-12,CUST-186170,2,No,No,Yes,0.12,2,Yes,No,No,3,88.63,0,91.35,3,85.37,No,0.81,0.2
ecaf1a94-7231-4899-9809-6546cb7b32a2,2025-08-23,CUST-716586,2,No,No,Yes,0.26,2,Yes,No,Yes,3,88.22,0,90.3,0,81.66,No,0.29,0.62
380c9869-0148-4115-a245-adc022aaaf16,2026-02-14,CUST-179360,1,No,No,Yes,0.5,1,Yes,No,No,3,83.11,1,95.15,1,63.2,No,0.41,0.44
d4c3b27e-14f5-4a03-a66b-1761d9dc3085,2025-08-05,CUST-626515,2,No,No,Yes,0.92,1,Yes,No,Yes,2,94.4,1,94.68,2,87.31,No,0.34,0.6
fa959b7c-457a-47ea-9433-e9dab4ba0d03,2025-10-24,CUST-889633,0,No,No,Yes,0.65,2,Yes,No,No,0,96.76,0,90.87,4,87.5,No,0.8,0.5
12e58aa8-d25f-4e04-a4aa-b45f1539531f,2025-11-09,CUST-451970,2,No,No,Yes,0.6,2,Yes,No,No,2,90.64,1,97.65,2,89.61,No,1.03,0.48
53f06d5e-5ce5-4452-ace4-5b1e8db760c9,2026-04-12,CUST-405349,3,No,No,Yes,0.49,0,Yes,No,No,1,97.71,0,95.4,2,85.35,No,0.96,0.22
4695d8ff-9819-4ee9-8c65-78ff11757358,2026-01-06,CUST-690520,0,No,No,Yes,0.46,2,Yes,No,No,1,98.2,0,97.68,1,74.76,No,0.86,0.72
ca4cba2e-17b6-48ff-96dc-aba13e898c52,2026-04-25,CUST-497397,3,No,No,Yes,0.16,0,Yes,No,No,0,86.23,0,91.6,2,52.31,No,0.77,0.71
fd1713f6-a00c-4f30-8bf6-4b71af9694e6,2026-02-05,CUST-818028,3,No,No,Yes,0.42,2,Yes,No,No,0,91.22,1,94.34,4,76.54,No,0.64,0.75
b1c5394f-7c2c-4536-9eeb-f329e186b4c9,2026-07-23,CUST-161641,2,No,No,Yes,0.48,1,Yes,No,No,2,83.38,1,90.27,1,79.92,No,0.84,0.22
d673cc93-6a40-4172-9618-449b7964db79,2025-11-01,CUST-885319,2,No,No,Yes,0.37,1,Yes,No,No,2,81.15,0,98.15,4,84.88,No,0.66,0.14
4c29c481-c7f0-4d99-8ba4-d8ec8db7dc2b,2025-10-28,CUST-525464,1,No,No,Yes,0.41,1,Yes,No,No,2,96,0,91.45,1,51.24,No,0.67,0.34
2ca7a18c-838f-4c12-abaa-b681a00c1cf4,2025-12-04,CUST-921337,2,No,No,Yes,0.98,1,Yes,No,No,1,88.8,1,97.84,1,69.87,No,0.15,0.58
e07e2bb2-b26c-46cb-a332-a519a5f4c32d,2025-08-03,CUST-193283,3,No,No,Yes,0.18,2,Yes,No,No,2,82.6,0,91.55,0,57.87,No,0.94,0.41
d57aa499-cb41-416e-aa06-90e4d5d032ef,2025-10-20,CUST-891862,1,No,No,Yes,0.34,0,Yes,No,No,1,90.72,0,91.07,3,80.6,No,1.31,0.72
2c880dc2-2a5e-449b-9795-643c2a2bde81,2026-03-03,CUST-938695,1,No,No,Yes,0.91,0,Yes,No,No,2,88.11,1,96.53,4,65.28,No,1.36,0.78
a72f6fda-0caf-46f8-a31e-429618a9b668,2025-09-20,CUST-193154,1,No,No,Yes,0.74,2,Yes,No,No,0,80.53,1,92.32,1,73.53,No,1.17,0.36
2d251d7d-46d8-4a41-818e-92e96615a992,2025-08-03,CUST-218062,1,No,No,Yes,0.86,1,Yes,No,No,2,93.74,1,94.71,4,67.41,No,0.2,0.39
e709419c-4592-4857-8b4e-7701148f38e4,2025-12-21,CUST-762079,1,No,No,Yes,0.62,1,Yes,No,No,0,94.7,0,99.29,4,61.7,No,1.88,0.19
1cf5aef2-d7ae-43df-a481-7f1982b9f238,2025-11-22,CUST-729391,2,No,No,Yes,0.93,2,Yes,No,No,0,80.47,0,90.44,3,59.04,No,1.79,0.58
70210490-606d-4537-814f-7a8b025b2d77,2026-07-10,CUST-964730,3,No,No,Yes,0.81,0,Yes,Yes,No,2,92.42,1,99.21,4,51.05,No,1.96,0.44
039a988d-bfe6-4371-92cf-842e4ab53ade,2025-09-23,CUST-571740,3,No,No,Yes,0.95,0,Yes,No,No,0,92.17,0,96.69,3,58.15,Yes,1.24,0.5
5e560af0-a5c6-426e-8cd3-2455b863e9f0,2025-08-30,CUST-243306,1,No,No,Yes,0.54,1,Yes,No,No,3,82.36,0,99.38,4,89.99,No,1.98,0.78
88e3f0de-177e-4e69-845e-6688885c2979,2025-12-28,CUST-283417,1,No,No,Yes,0.55,1,Yes,No,No,2,87.18,0,98.02,1,72.85,No,0.73,0.71
f6a163e9-c225-496a-b5b4-cdf08fa6e30a,2026-02-18,CUST-447945,0,No,No,Yes,0.98,0,Yes,No,No,0,94.74,0,99.25,5,52.15,No,1.09,0.43
c58942d1-44fe-4122-8c71-4ef4e4aa549a,2026-04-11,CUST-270630,2,No,No,Yes,0.68,2,Yes,No,No,2,83.48,0,97.19,4,64.54,No,0.49,0.19
3eab1463-258a-4246-8dc5-153b655e9be4,2025-09-11,CUST-726620,2,No,No,Yes,0.14,1,No,No,No,1,82.45,1,97.69,4,88.21,No,0.51,0.13
7a549a23-3c47-4cab-a5d2-97c012d46812,2026-05-13,CUST-100213,1,No,No,Yes,0.4,1,No,No,No,1,83.58,0,99.71,2,67.32,No,1.75,0.37
8faf4e5a-9c17-48ba-8be1-63c26b255b71,2025-11-25,CUST-310758,2,No,No,Yes,0.38,2,Yes,No,No,2,97.51,1,90.48,1,57.07,No,0.78,0.71
30524cef-50b5-4ef2-94fb-f25eb5e55e77,2026-01-30,CUST-832379,2,No,No,Yes,0.95,1,Yes,No,No,1,84.07,0,93.88,2,55.34,No,1.43,0.76
df25b466-a440-40cf-b4df-5887fdefcfcf,2025-12-14,CUST-269469,3,No,No,Yes,0.53,0,Yes,No,No,2,94.8,1,97.6,1,67.92,No,0.97,0.52
0c89a1af-0e16-459c-b5f6-0d7e55ed4f13,2025-08-19,CUST-719575,2,No,No,Yes,0.26,1,Yes,No,No,2,98.05,1,94.64,1,84.7,No,0.78,0.57
3f8ecf7b-17dd-44b4-84c0-4bc04b9cb745,2026-06-16,CUST-107789,2,No,No,Yes,0.12,0,Yes,No,No,3,87.74,0,91.21,4,88.01,No,0.37,0.55
f69c1982-9d04-4e23-935d-f3205691ac20,2026-02-22,CUST-182058,2,No,No,Yes,0.89,1,Yes,No,Yes,1,82.19,0,90.76,1,64.36,No,1.21,0.6
14c4cf84-ad94-4e87-95df-b4e88504d0fd,2025-09-29,CUST-726101,2,No,No,Yes,0.78,1,Yes,No,No,2,84.37,1,92.88,3,50.66,No,1.93,0.38
adcdfb6d-e593-4ad4-9909-9baf7e586b5d,2025-09-30,CUST-185585,0,No,No,Yes,0.66,1,Yes,No,No,1,84.38,1,93.22,0,66.32,No,1.79,0.1
74a4c813-f88e-437f-92c7-0f4e2069ed70,2026-01-04,CUST-719185,1,No,No,Yes,0.46,1,Yes,No,No,1,98.49,0,94.67,2,54.38,No,0.33,0.7
e6c0fd65-9adb-475c-b495-86898d469fc2,2025-10-16,CUST-127851,2,No,No,Yes,0.28,2,Yes,No,No,2,92.93,0,90.1,1,61.39,Yes,1.38,0.44
55a8eda3-ee3e-4140-821c-c31d5c0463ef,2026-03-12,CUST-971096,3,No,No,Yes,0.13,0,Yes,No,Yes,3,83.21,1,95.63,2,69.94,No,1.55,0.55
eac48140-2fcf-4aa9-bcc1-1b95d2fdfd8a,2026-02-26,CUST-179787,2,No,No,Yes,0.92,1,Yes,No,No,1,88.66,0,97.21,2,57.94,No,1.8,0.47
decacaed-90e5-4593-b3da-5e3d315eb208,2025-08-05,CUST-662981,0,No,No,Yes,0.47,1,Yes,No,No,2,88.6,0,94.6,1,70.38,No,0.14,0.14
b0828c0f-db0e-40fe-aa06-9d0fe607c130,2026-07-24,CUST-753410,3,No,No,Yes,0.55,0,Yes,No,No,2,88.82,0,98.39,1,88.09,No,0.48,0.57
07fcede2-7264-442d-a239-38d8afb9b0c3,2025-12-03,CUST-814309,2,No,No,Yes,0.46,1,Yes,No,No,2,96.23,0,93.79,4,61.83,No,0.61,0.44
ecb6f924-ef6b-45e5-a1de-8d346e25cd33,2025-10-30,CUST-939533,1,No,No,Yes,0.67,1,Yes,No,No,2,82.95,0,94.5,5,52.77,Yes,1.41,0.37
ac8f33cd-a403-4249-aaf6-d76bd14a47f5,2025-09-10,CUST-731482,1,No,No,Yes,0.56,2,Yes,No,No,1,80.84,1,91.62,3,89.35,No,1.25,0.52
56adf51f-e131-452b-b84e-c3f609cb4fe8,2026-06-24,CUST-898965,1,No,No,Yes,0.73,2,Yes,No,No,2,83.2,1,94.27,5,61.11,No,0.41,0.32
44011a2a-1f46-4a42-ae26-98110c17245b,2025-11-07,CUST-787475,3,No,No,Yes,0.45,0,Yes,No,No,0,90.38,1,96.2,5,60.12,No,0.82,0.57
0c75d6ce-1ea1-4e95-a807-87a70f30cc65,2025-09-29,CUST-962063,2,No,No,Yes,0.61,0,No,No,No,3,95.32,1,93.67,2,69.21,No,0.96,0.59
0d2a121b-c233-4a68-ae82-aefbed7bdc9f,2026-06-21,CUST-974965,2,Yes,No,Yes,0.94,0,Yes,No,No,2,91.38,0,95.12,2,50.81,No,0.81,0.42
34acc1a2-1ee2-4e0d-a92e-a5b455f16235,2026-04-10,CUST-933844,1,No,No,Yes,0.37,1,Yes,No,No,1,81.95,1,96.9,2,78.96,No,1.03,0.36
eb1e56d9-37b7-4588-a040-e115a8458423,2025-09-19,CUST-802966,3,No,No,Yes,0.19,1,Yes,No,No,2,80.83,1,91.23,4,82.9,No,1.92,0.61
86659402-8143-403b-a46a-1cbf224171c6,2026-07-06,CUST-251859,1,No,No,Yes,0.33,2,Yes,No,No,0,97.71,0,95.79,2,89.55,No,0.44,0.5
fddecef0-7001-46f2-8954-b5762faa1054,2026-04-24,CUST-543865,1,No,No,Yes,0.78,2,Yes,No,Yes,3,87.13,0,90.21,4,68.75,No,0.73,0.54
74e095cc-5046-4a25-b889-83d3dd2dc9a1,2026-07-20,CUST-773942,2,No,No,Yes,0.26,2,Yes,No,No,1,94.62,1,97.64,4,88.74,No,1.15,0.23
