Record_ID,Date,Campaign_ID,Campaign_Type,Marketing_Channel,Click_Through_Rate_CTR,Conversion_Rate,Offer_Redemption_Rate,Opt_Out_Rate,Campaign_Segment,Campaign_Cost_per_Customer,Upsell_Success_Rate,Cross_Product_Adoption_Rate,Campaign_Engagement_Rate,Cost_per_Acquisition_CPA,Retention_Campaign_ROI,A_B_Testing_Conversion_Lift,Social_Media_Campaign_Effectiveness,Personalized_Offer_Acceptance_Rate,Campaign_Response_Time_Avg_Hrs,Customer_Segment_Response_Variance,Marketing_Channel_Cost_Efficiency
d09db6d7-528d-407a-8b21-00f6542a2403,2026-01-10,CAMP-2437,Upsell,SMS,3.6,1.11,27.97,2.29,Geographic,5.02,8.16,6.62,13.21,37.27,125.89,7.82,0.62,33.84,6,0.36,0.64
ac3c8f27-ae41-4725-b0f1-272e13f07e16,2026-01-04,CAMP-9321,Promotional,Website Banner,3.04,4.35,17.98,2.45,Geographic,0.8,6.35,2.15,21.84,28.03,184.54,9.36,0.61,29.18,47,0.24,0.72
1899468f-f53f-4238-ac99-ac04d8835d4e,2026-02-08,CAMP-2059,Upsell,Social Media,6.06,4.11,24.53,4.28,Behavioral,3.2,5.32,8.28,6,60.8,189.93,7.55,0.81,23.96,9,0.43,0.91
b5a72ebc-d9cb-46e8-a655-cfa22ee7c301,2026-03-31,CAMP-5466,Upsell,Website Banner,6.44,1.94,8.86,3.6,Behavioral,4.12,7.02,1.64,24.12,13.25,183.35,3.2,0.81,14.15,6,0.41,1
6be21641-7eae-42b5-8ea8-618908df72c9,2026-02-15,CAMP-6598,Upsell,Website Banner,8.07,3.08,21.22,1.33,Demographic,2.63,13.56,8.4,8.57,95.86,173.07,7.36,0.6,20.46,7,0.14,0.95
1eaaac5a-4637-40e4-ad04-9b2bd7de58a3,2026-01-05,CAMP-6614,Awareness,App Push,9.36,3.7,21.41,0.25,Demographic,8.25,10.45,6.08,18.63,16.24,189.96,3.34,0.83,45.08,45,0.38,1
bc456f98-497c-4908-bdce-d6710a06b850,2025-08-08,CAMP-4073,Retention,App Push,7.23,2.33,27.1,2.45,Demographic,5.31,5.49,2.16,19.45,75.22,113.05,-1.96,1,39.05,19,0.37,0.7
5bc4882d-99da-4b62-8c92-fbe1c3c95105,2026-05-06,CAMP-9046,Awareness,Website Banner,8.32,3.17,16.09,3.87,Geographic,5.23,1.17,3.84,7.14,93.36,151.69,2.41,0.65,23.83,27,0.34,0.88
73e7d733-8841-4e4a-a39f-1e8a317855b5,2026-04-15,CAMP-5712,Awareness,Social Media,8.29,1.11,10.79,4.84,Behavioral,8.88,1.28,9.43,11.27,12.91,245.93,2.77,0.7,43.25,13,0.34,0.88
c88981c6-5add-4ee2-8531-dcd45980ff2c,2025-12-26,CAMP-6042,Upsell,Website Banner,1.45,0.72,11.95,2.93,Behavioral,7.23,5.62,7.82,14.17,91.93,144.08,4.59,0.53,34.04,29,0.49,0.98
7cc1db5d-57fc-4186-81b8-20c8ac1ec63f,2026-07-20,CAMP-8475,Upsell,Social Media,1.4,3.55,10.25,4.29,Behavioral,4.93,12.12,8.84,15.41,27.56,59.58,-1.61,1,36.8,9,0.26,0.69
24b681b4-18be-4297-a83a-98674f3f00a9,2025-08-22,CAMP-1745,Retention,SMS,9.43,2.34,23.06,1.02,Demographic,3.61,14.8,3.05,9.42,94.47,199.6,5.48,0.74,11.81,22,0.16,0.95
5011d325-62a4-4129-969f-756d3fb79751,2025-12-17,CAMP-2023,Promotional,SMS,6.59,2.92,20.44,0.63,Geographic,7.35,12.31,2.59,24.05,42.87,57.23,5.32,0.68,10.09,28,0.13,0.78
ac595298-c764-4f8b-8860-d5504e6615b6,2025-08-24,CAMP-6802,Upsell,Website Banner,8.13,1.07,19,4.29,Geographic,8.92,3.54,3.45,7.1,21.23,170.28,4.39,0.82,17.8,35,0.16,0.87
37caf46d-e12e-48f1-ba85-f47cbf708e91,2026-06-28,CAMP-9454,Retention,Website Banner,7.67,4.81,8.38,3.24,Behavioral,1.64,10.05,1.91,26.85,97.56,145.06,-0.93,0.66,28.65,38,0.46,0.66
b643a761-5031-49c2-aa91-8babe3e9c271,2026-06-16,CAMP-3114,Retention,Social Media,8.71,4.27,26.88,4.18,Behavioral,7.05,5.94,1.7,22.54,92.07,227.43,-0.31,0.6,35.06,32,0.37,0.74
604a419f-76ee-498d-a3a3-08af1c0787fb,2026-01-25,CAMP-6810,Retention,SMS,6.35,0.73,25.58,0.25,Demographic,2.06,10.07,7.91,5.61,57.33,107.47,2.19,0.56,46.21,44,0.36,0.89
41e61345-5aeb-4904-81d3-b9f5455e2f51,2026-06-29,CAMP-3725,Retention,SMS,9.48,3.74,26.96,0.83,Behavioral,9.68,7.82,8.64,11.42,20.73,241.3,6.14,0.82,48.62,36,0.48,0.69
863947df-8255-442c-a989-32a2af550370,2025-11-16,CAMP-6843,Awareness,SMS,8.74,5,11.61,4.09,Behavioral,3.64,11.97,5.82,18.23,55.06,70.68,-0.47,0.51,19.22,19,0.33,0.72
68a74cf0-adb4-42d5-9f37-8041a7755c20,2026-03-18,CAMP-3679,Upsell,Website Banner,2.06,1.32,21.02,4.36,Behavioral,4.86,11.12,7.58,23.98,11.88,83.92,0.8,0.62,25.23,14,0.33,0.61
ea241b7a-1750-4da8-ae33-75fa1988a613,2026-05-29,CAMP-9709,Promotional,App Push,6.52,2.24,19.66,0.16,Geographic,6,12.13,3.64,15.28,34.14,233.56,9.5,0.52,32.69,38,0.31,0.64
15768073-c218-4b27-836b-9723481ec30c,2025-12-14,CAMP-4496,Upsell,SMS,9.82,3.79,5.79,1.38,Behavioral,8.45,4.11,5.88,29.57,70.52,192.98,7.82,0.98,45.98,8,0.2,0.67
b119a66e-9637-461d-a679-b20dbe0226d3,2025-07-25,CAMP-6385,Awareness,App Push,4.22,1.49,27.24,1.89,Demographic,6.94,11.15,7.87,16.36,22.89,276.12,5.01,0.65,46.58,7,0.38,0.78
598738ab-6895-407e-8b6f-f3ac72e67dba,2026-01-13,CAMP-4642,Awareness,Website Banner,3.7,3.55,21.83,1.97,Geographic,4.5,14.67,2.62,26.12,67.88,182.31,2.32,0.84,11.55,16,0.34,0.62
e0513fec-b210-484a-8ccc-63a54da80a63,2025-08-10,CAMP-7760,Retention,App Push,9.1,2.2,7.8,2.17,Behavioral,0.86,4.91,8.89,29.15,92.07,199.25,8.27,0.63,11.22,10,0.15,0.67
55329b7c-896b-43cd-9c74-b464de350627,2025-08-29,CAMP-7680,Upsell,SMS,7.19,4.11,25.62,3.29,Behavioral,2.9,9.7,7.26,21.74,60.97,274.77,8.01,0.69,48.5,6,0.29,0.63
6e345472-cb4a-4556-9094-9372fc557d62,2025-08-04,CAMP-9544,Awareness,Social Media,9.68,2.45,22.85,3.39,Demographic,3.04,6.47,1.46,15.21,73.36,60.33,9,0.93,37.75,33,0.3,0.69
f0699c88-4d33-4ecb-980d-dade521748e0,2025-09-03,CAMP-7503,Retention,Social Media,2.5,4.48,17.79,1.5,Demographic,9.41,14.91,4.77,26.06,65.61,80.96,5.17,0.72,42.87,14,0.48,0.94
f917c798-1951-452f-a3cc-570edb2e8689,2025-10-22,CAMP-2841,Awareness,Email,9.94,3.79,13.37,4.53,Demographic,7.89,2.2,9.14,19.61,82.76,184.9,-1.69,0.72,22.29,35,0.25,0.89
218984fe-27ab-45a2-af9b-72817f4d8f62,2026-07-02,CAMP-5314,Promotional,Website Banner,9.4,4.61,14.54,3.18,Geographic,8.08,12.09,5.64,18.21,19.16,235.27,3.98,0.76,16.7,37,0.45,0.69
aea57a00-bd6f-46a6-bb87-e239290d99ec,2026-04-25,CAMP-4505,Promotional,Social Media,3.87,1.31,11.97,4.06,Demographic,3.6,8.49,6.85,14.33,92.88,64.43,8.06,0.94,49.11,28,0.43,0.69
441f4ffc-70b6-466f-bf1f-9614bf622436,2026-04-11,CAMP-1722,Promotional,App Push,1.11,3.5,15.41,3.71,Geographic,7.88,2.08,4.73,8.63,97.13,102,7.61,0.69,22.55,32,0.46,0.97
cf80af7a-ba0d-4a3f-909b-4273c76b42d3,2025-09-13,CAMP-7190,Promotional,Website Banner,5.9,3.61,8.68,4.7,Geographic,6.3,3.19,6.42,12.65,14.59,282.22,5.68,0.55,33.04,43,0.23,0.78
fd3850d9-cf0a-49e2-9354-ab68a70b4250,2026-01-21,CAMP-5838,Awareness,App Push,7.13,2.25,27.36,1.64,Demographic,9.99,11.52,5.47,28.71,26.92,185.39,-1.79,0.58,47.24,28,0.38,0.76
238912a1-eab7-4abc-a1bb-3b466330807a,2026-04-17,CAMP-9683,Retention,App Push,2.46,4.54,13.92,0.16,Behavioral,4.85,9.75,5.12,16.79,65.83,109.26,5.83,0.53,13.86,37,0.4,0.79
e939ff7c-b156-47b9-8a4d-0ae8af5202e7,2026-05-18,CAMP-8036,Promotional,Email,4.41,0.65,25.84,4.04,Demographic,3.77,9.92,8.41,15.89,96.51,280.88,6.59,0.62,10.14,46,0.23,0.64
84f0f004-a6c5-4c51-bc3e-494bab19b33c,2025-10-26,CAMP-7343,Promotional,Social Media,8.3,3.58,15.34,4.26,Demographic,6.14,14.32,5.94,19.7,77.69,123.11,8.16,0.87,28.02,26,0.1,0.82
a1a86b37-e88e-4cc0-84f1-c1e75f6a15b7,2026-05-30,CAMP-7043,Awareness,Social Media,5.23,3.73,6.92,2.56,Demographic,6.05,3.31,1.8,29.09,13.31,296.78,5.82,0.66,31.86,38,0.12,0.74
90e39586-6a70-4b66-898e-5fbea09b4d7d,2026-06-24,CAMP-4798,Upsell,SMS,2.04,0.75,26.79,3.04,Behavioral,5.32,5.55,2.67,29.12,58.85,178.55,-1.59,0.86,18.23,6,0.35,0.98
004d096c-f76a-4e19-80d8-471351071538,2026-06-25,CAMP-1113,Retention,Website Banner,6.44,3.06,28,2.38,Demographic,1.53,6.62,1.86,25.09,71.85,144.32,8.8,0.98,43.12,11,0.13,0.91
1c696b89-d560-4385-9e29-e93b0362bbaf,2026-04-12,CAMP-3371,Upsell,Website Banner,7.11,0.61,16.1,0.88,Behavioral,6.57,1.2,5.16,12.49,28.11,75.03,8.08,0.94,19.89,42,0.22,0.87
57e504c4-0de6-4b66-8c47-f25f2ea28d73,2025-10-12,CAMP-9829,Retention,App Push,4.31,1.48,23.94,0.26,Geographic,9.85,8.24,7.11,8.52,63.24,81.75,-1.61,0.85,36.9,7,0.28,0.78
ab90d458-6c80-49e9-a5c4-359a3cd76a2f,2026-02-18,CAMP-9670,Retention,Email,4.06,4.65,12.44,0.13,Behavioral,1.74,9.28,8.33,20.09,19.44,159.44,8.66,0.68,42.77,39,0.19,0.86
b1236302-081f-4a6c-a709-fa9dd0779509,2025-08-04,CAMP-7948,Promotional,Email,1.72,4.65,5.08,4.67,Demographic,9.37,7.4,4.78,25.61,80.25,233.86,3.95,0.69,33.39,6,0.17,0.88
7fa1c8e4-ee52-4ea9-8126-30b50d02f3a6,2026-05-11,CAMP-4819,Awareness,Social Media,9.11,2.81,20.13,3.01,Behavioral,4.8,10.9,3.92,21.45,38.14,183.45,8.84,0.99,49.91,30,0.32,0.86
db649afb-c7b9-40b9-a0e4-fedfecca5c21,2026-07-22,CAMP-5719,Retention,SMS,7.87,0.97,16.12,1.43,Behavioral,8.38,5.43,7.31,29.22,75.6,258.13,3.58,0.84,20.85,21,0.31,0.64
b7105fac-b565-44a6-ac03-4ad700c14681,2025-08-30,CAMP-7861,Retention,SMS,9.52,0.6,7.25,4.38,Behavioral,4.15,8.24,5.27,12.66,12.66,76.98,1.48,0.71,17.04,11,0.4,0.74
74fda110-cca4-4f55-a87a-e46f893476fc,2026-04-05,CAMP-7812,Awareness,Email,7.71,4.35,9.12,2.96,Demographic,2.34,8.68,9.51,28.46,65.21,99.45,7.23,0.93,44.56,18,0.23,0.68
a46e1110-c37c-46f4-a33f-6cf001ae3d6a,2025-08-17,CAMP-7738,Promotional,App Push,9.45,0.64,9.62,2.22,Behavioral,8.48,12.16,7.35,22.52,67.01,76.35,-1.66,0.68,41.46,10,0.15,0.96
a1c8818b-d363-4a79-b315-0d4afea21b7d,2025-08-03,CAMP-5056,Upsell,Website Banner,2.83,2.66,27.4,0.89,Behavioral,1.71,7.01,3.19,27.79,36.77,119.65,-1.12,0.64,49.65,19,0.46,0.87
11ee3c5d-d908-451e-8eaf-45b4ba23aa1f,2026-02-14,CAMP-3296,Upsell,Email,1.33,2.77,26.99,1.91,Demographic,6.51,1.73,3.09,24.42,11.58,76.82,5.94,0.66,36.36,14,0.37,0.76
d7143851-d1da-463d-972f-910a30176545,2026-02-21,CAMP-1719,Upsell,SMS,7.07,1.71,11.2,4.78,Behavioral,4.88,8.3,6.55,15.21,38.66,77.83,9.54,0.53,13.27,36,0.29,0.65
cdd60b9e-7e03-45ed-8c3a-cd7c1b089355,2026-01-23,CAMP-5225,Upsell,Email,3.38,3.65,13.58,3.21,Demographic,2.67,9.31,3.09,13.8,40.58,251.01,5.14,1,46.07,16,0.17,0.73
86f55e2d-e18f-407e-ac04-b98d684587be,2026-01-10,CAMP-2415,Promotional,Website Banner,6.39,1.51,29.6,4.88,Geographic,7.49,10.42,8.44,29.11,45.57,229.79,6.71,0.74,25.25,10,0.22,0.71
5416132f-52d0-4a05-9a67-9ab1b626b7b7,2026-01-07,CAMP-7570,Upsell,Email,7.05,3.41,29.02,1.55,Geographic,7.47,1.28,3.23,12.33,84.28,54.23,2.08,0.66,27.16,36,0.33,1
7e1a99ba-f3c1-4c0e-909e-d6dc39a590a4,2026-01-23,CAMP-5971,Upsell,App Push,5.76,1.66,21.49,4.64,Geographic,8.77,11.47,4.17,17.51,38.14,297.55,2.28,0.69,30.25,6,0.29,0.8
69cf3991-243f-44fa-a25a-f76afd981cf6,2025-08-13,CAMP-5547,Awareness,Email,4.93,1.58,28.85,4.95,Geographic,8.78,12.38,2.85,28.58,14.05,157.1,1.95,0.91,19.75,39,0.4,0.69
8e018f36-ecb3-4191-89f1-b33e68943733,2025-08-20,CAMP-8452,Promotional,App Push,9.19,4.72,12.04,4.82,Geographic,1.89,6.95,4.11,29.18,32.78,70.81,0.18,0.89,20.04,19,0.3,0.86
ec07c327-56bb-45d6-a917-a94fd7e7eb48,2026-01-19,CAMP-3649,Retention,App Push,2.51,2.3,18.56,2.77,Demographic,1.02,10.93,5.39,13.73,11.63,162.19,2.19,0.63,35.09,1,0.34,0.72
d875c851-0f48-43b2-bdad-59f510cfc226,2026-05-18,CAMP-8070,Retention,Social Media,8.99,2.32,24.29,2.52,Geographic,9.86,6.7,6.21,12.17,80.6,55.51,1.28,0.53,35.62,46,0.31,0.94
6f99d72a-1c6b-47e7-9034-488c93049993,2025-10-07,CAMP-1146,Upsell,SMS,1.64,3.99,26.14,2.88,Behavioral,9.03,8.56,1.08,16.4,36.06,182.57,2.82,0.94,15.78,23,0.23,0.84
ce516f60-ffa9-498c-93d2-d9f8155a64d7,2025-10-06,CAMP-8445,Awareness,Website Banner,9.5,1.12,12.68,3.44,Behavioral,7.62,7.53,7.01,10.58,66.45,65.41,0.12,0.56,13.26,34,0.46,0.8
f725d4f0-b9d4-41f8-ba6a-8dcc6e9c62eb,2026-04-08,CAMP-3673,Awareness,Email,7.03,3.78,26.12,0.21,Behavioral,4.48,8.35,2.36,13.72,94.03,170.04,0.5,0.55,13.44,10,0.17,0.74
f44bba9f-6db8-4cef-9776-0e2e56b88641,2026-02-28,CAMP-3829,Promotional,Social Media,2.08,0.62,22.92,3.25,Behavioral,9.71,10.93,8.53,10.29,70.1,246.01,7.9,0.51,31.04,7,0.37,0.63
b39d825f-7189-4932-b4a2-115288523841,2025-11-22,CAMP-5621,Awareness,Social Media,9.04,3.63,23.89,3.02,Demographic,2.48,11.11,8.32,15.43,58.16,206.62,1.16,0.64,30.19,2,0.5,0.75
7973541a-e422-468b-aa30-7d4a8a5c6cd5,2025-09-07,CAMP-1301,Awareness,Website Banner,6.46,1.96,23.56,1.1,Geographic,5.31,5.87,4.36,11.17,34.58,152.06,-1.91,0.91,27.28,35,0.18,0.77
db3d43a1-7922-4b0c-b9a1-75a562fd9dd6,2026-07-14,CAMP-4193,Promotional,App Push,8.71,2.43,19.01,0.19,Demographic,9.45,5.35,8,15.94,68.16,246.24,-1.05,0.68,45.83,15,0.28,0.88
905b6a27-e652-48e7-bb82-2e5e3ad5da63,2026-06-02,CAMP-4261,Upsell,Website Banner,2.7,1.79,13.18,2.22,Behavioral,0.89,12.09,6.35,9.52,30.84,60.03,5.16,0.8,33.96,8,0.24,0.96
84d242fb-b3b5-44da-b43b-d5b8b47ee865,2026-02-13,CAMP-7510,Upsell,Social Media,6.64,4.76,15.89,1.61,Behavioral,5.88,9.44,6.9,16.67,25.23,159.99,1.43,0.99,36.92,7,0.42,0.81
f8f843a9-a301-46a5-ba96-ad60cf99cadd,2026-03-25,CAMP-6596,Promotional,SMS,1.37,2.78,6.85,2.29,Geographic,9.62,7.26,5.38,20.15,34.67,124.9,4.53,0.82,18.43,2,0.16,0.77
f5d03001-c44e-47c6-abf7-bd460743c43c,2025-10-14,CAMP-7679,Promotional,Website Banner,6.06,3.4,24.43,3.56,Demographic,7.55,13.64,2.91,8.85,44.36,88.02,8.94,0.53,17.5,1,0.34,0.95
dbaebaa5-abe2-47d5-a8bb-8ba04b79f32b,2025-10-20,CAMP-7025,Awareness,SMS,4.81,3.12,21.43,2.92,Demographic,1.26,4.54,3.72,29.99,49.38,170.64,3.58,0.9,19.05,47,0.12,0.66
d1c6c9c6-f9ba-4580-b678-452cecd93ed1,2025-08-20,CAMP-3747,Promotional,App Push,8.87,2.55,5.39,2.39,Geographic,0.64,4.47,1.31,29.9,58.82,155.28,-0.55,0.72,34.81,15,0.41,0.67
e0521917-ee8d-4160-8d47-f54b59f87f3a,2025-08-19,CAMP-6100,Retention,SMS,3.68,0.63,7.69,0.98,Geographic,8.56,9.44,2.84,6.5,17.83,88.19,7.35,0.74,39.94,28,0.39,0.74
3a237fe9-022d-472b-932c-7a710b37e418,2026-01-17,CAMP-9100,Upsell,Social Media,8.27,3.27,8.94,4.5,Behavioral,4.89,4.81,2.94,20.36,39.29,50.78,6.55,0.93,39.08,2,0.25,0.69
84966d1f-0e0e-489c-903c-79b0729b1a28,2025-12-08,CAMP-2117,Awareness,Website Banner,3.41,1.23,9.51,1.2,Demographic,3.33,11.28,7.13,28.1,69.76,230.72,4.87,0.6,43.68,33,0.4,0.81
f18ff65e-db8a-41b6-9348-68226e38c8b3,2025-12-28,CAMP-9339,Awareness,Social Media,2.81,3.37,16.43,1.1,Behavioral,5.96,12.62,9.42,13.82,45.65,169.73,5.52,0.68,38.39,26,0.39,0.87
b47c415f-2fd7-404b-9fe2-9e4c5b8a875e,2026-01-09,CAMP-3973,Awareness,Website Banner,4.05,2.4,14.89,2.54,Geographic,7.92,4.18,3.48,25.59,54.77,188.18,7.26,0.94,20.31,15,0.12,0.85
22042c55-194e-4448-b95b-baea7e8d28c9,2026-03-23,CAMP-6586,Awareness,Email,9.67,4.3,24.01,2.05,Behavioral,8.59,14.21,5.81,23.47,90.23,281.96,5.89,0.77,24.84,9,0.24,0.97
05370ab3-3638-4417-b453-1b0dc1348881,2025-12-21,CAMP-1179,Retention,SMS,4.37,1.26,25.83,1.42,Geographic,9.65,8.28,9.91,16.32,64.36,74.5,9.03,0.52,36.43,10,0.44,0.94
877af379-5095-406e-83f2-71f44cbf0cea,2026-06-20,CAMP-2682,Promotional,Website Banner,4.24,3.33,16.13,0.73,Behavioral,9.02,7.97,3.15,18.43,31.9,236.42,0.27,0.59,33.59,4,0.43,0.85
ac678d15-9796-4d22-ae6f-7238fba82f19,2025-11-29,CAMP-4480,Upsell,Website Banner,4.16,3.11,11.9,3.16,Demographic,5.27,7.49,3.51,14.91,53.32,152.49,1.52,0.56,16.16,30,0.36,0.79
3eba0ba8-e615-4784-9926-4f68b0a4af9e,2025-08-15,CAMP-8227,Promotional,Social Media,9.74,0.59,13.37,4.07,Geographic,1.92,6.53,9.43,13.78,75.42,297.18,-1.08,1,46,6,0.26,0.99
1e4020e8-1d08-44eb-8561-d53692007853,2026-05-01,CAMP-6249,Awareness,SMS,5.16,1.92,29.02,4.95,Behavioral,3.77,6.8,7.5,16.45,54.23,201.69,-1.55,0.87,15.79,20,0.3,0.91
25053917-3a5d-4179-816e-0087f92b1492,2026-04-25,CAMP-6150,Upsell,App Push,8.1,0.99,22.26,1.8,Demographic,4.86,6.2,6.65,8.69,22.55,279.85,5.17,0.51,29.08,13,0.49,0.64
4b26258f-b990-49aa-8229-3ccc595edeee,2025-11-30,CAMP-5794,Promotional,Social Media,7.59,2.6,5.04,3.18,Demographic,3.8,8.82,1.52,10.68,83.74,231.88,4.26,0.85,30.66,37,0.45,0.9
11064686-2c43-4493-83c0-a259cf63dddc,2025-11-07,CAMP-3551,Awareness,Website Banner,6.16,0.61,12.4,0.68,Behavioral,8.21,2.93,5.54,17.42,75.23,104.11,6.24,0.93,33.38,47,0.45,0.67
c1276329-2393-4edd-832d-c458e7c9ff5d,2025-07-29,CAMP-9743,Upsell,Social Media,3.92,1.55,19.35,1.8,Demographic,7.61,7.08,2.5,15.68,63.98,141.79,2.06,0.96,15.3,23,0.14,0.81
49cf0ce4-be7a-4716-bc1c-ee640d603eef,2026-06-22,CAMP-9045,Retention,Website Banner,4.4,2.69,25.27,0.14,Demographic,5.54,8.46,7.65,20.89,56.79,283.52,7.24,0.81,45.36,33,0.43,0.63
ef36d221-ca34-4b0a-8aaa-8dfd8c357ffd,2026-07-17,CAMP-6176,Promotional,SMS,4.06,1.04,25.62,2.98,Demographic,4.41,3.64,4.89,13.37,39.2,132.54,2.52,0.75,20.66,14,0.48,0.92
4530078e-4078-4262-bfe9-75300562e06c,2026-01-26,CAMP-9147,Promotional,Social Media,6.41,3.89,16.43,1.44,Geographic,8.6,4.41,6.06,25.1,10.53,76.85,2.02,0.76,23.57,43,0.46,0.75
f79143fc-9d48-45fa-b592-c1f756a4e94e,2026-02-15,CAMP-2401,Awareness,Email,7.46,1.3,23.02,3.6,Behavioral,5.18,10.65,5.8,11.3,96.45,185.76,4.55,0.97,12.84,7,0.1,0.74
01f3a434-1455-48a9-83b1-24660b1eea63,2025-09-08,CAMP-4605,Promotional,SMS,9.73,4.7,17.84,3.44,Geographic,1.85,11.3,9.83,9.03,53.01,200.98,3.8,0.85,15.2,11,0.31,0.7
6d5efbfc-f564-4b28-bb50-b0b5588f931c,2026-01-16,CAMP-7987,Retention,Email,7.35,3.97,27.94,2.32,Demographic,8.97,10.57,7.69,19.82,10.49,113.09,8.08,0.74,27.83,48,0.32,0.77
3f97616c-acc1-4836-89b1-66dac816613b,2025-11-24,CAMP-1683,Retention,App Push,9.51,4.35,5.33,2.39,Geographic,4.18,6.13,7.91,15.1,63.72,164.72,6.98,0.55,46.2,6,0.29,0.73
be9876fd-fe89-45b6-bb3f-e873d63cc28f,2025-11-21,CAMP-7465,Upsell,Email,3.28,1.56,28.92,1.57,Demographic,0.72,2.02,2.24,21.09,61.93,169.58,4.05,0.52,47.42,11,0.21,0.67
cabef53f-a884-4821-b894-06b1258bc661,2026-02-20,CAMP-8491,Promotional,Website Banner,6.76,0.84,29.34,4.17,Behavioral,9.34,3.71,5.55,26.98,43.17,231.39,7.95,0.55,19.01,30,0.13,0.71
23f0c167-df2d-44c3-82d0-a207b8c8b2f2,2026-06-28,CAMP-4180,Upsell,Website Banner,6.45,4.98,20.93,3.24,Behavioral,2.97,9.02,8.18,29.78,41.78,198.26,9,0.56,47.29,22,0.29,0.66
6dc3175d-0696-4d8a-88b6-5017311728ba,2026-06-18,CAMP-3192,Upsell,Website Banner,6.9,3.87,16.09,3.15,Behavioral,7.66,14.95,2.24,24.12,60.82,68.76,8.38,0.91,34.69,40,0.2,0.75
2edbcea8-65ec-49b3-b39b-59b4c22a97fd,2026-05-22,CAMP-1522,Awareness,SMS,1.44,3.27,13.85,2.18,Behavioral,7.22,9.38,2.4,13.95,41.42,277.17,0,0.93,47.31,10,0.17,0.83
23f90baf-2b7f-4049-aefa-1dc86322849d,2026-05-08,CAMP-1966,Promotional,App Push,5.88,1.84,20.36,4.79,Behavioral,7.1,14.26,3.1,14.32,56.58,120.9,5.67,0.92,17.29,10,0.3,0.66
715c985a-0576-47c0-adf9-56a65205e5c1,2026-02-10,CAMP-1169,Upsell,App Push,9.55,3.07,5.98,4.72,Demographic,3.03,1.89,5.63,11.51,62.03,68.54,9.79,0.56,26.18,31,0.19,0.99
706b1659-b8a9-468f-8c7e-526cacac2b6a,2026-01-23,CAMP-7659,Upsell,Website Banner,5.65,1.15,24.43,1.5,Behavioral,4.77,2.91,9.43,21.5,19.74,299.99,0.48,0.74,48.65,13,0.29,0.99
2af75a6f-bb46-47db-ad3b-880ac58ae4fb,2025-11-06,CAMP-2819,Retention,App Push,3.43,2.69,6.69,2.53,Behavioral,7.51,9.56,6.63,6.64,93.4,82.74,2.42,0.67,24.38,31,0.38,0.68
750ae317-fca9-40f1-8552-6a11b25c9a7a,2025-08-17,CAMP-1552,Awareness,Social Media,9.04,2.43,11.47,4.7,Geographic,6.43,10.72,8.81,26.96,15.71,282.91,1.61,0.51,37.94,27,0.19,0.63
57af70b7-598c-4033-a49f-58e529fa350c,2026-07-09,CAMP-6439,Upsell,Email,3.43,1.44,5.29,3.69,Behavioral,4.47,7.8,1.65,16.19,83.93,121.34,-1.49,0.83,18.05,37,0.19,0.63
1aaf56fc-7787-409b-8b4d-f21c372c8c50,2026-06-24,CAMP-9469,Retention,Social Media,9.96,2.91,18.6,2.79,Geographic,5.47,2.75,1.64,28.59,61.36,213.46,2.45,0.57,48.16,31,0.44,0.79
0455bbc8-2176-42f2-b388-105c1a01b926,2026-01-25,CAMP-1746,Retention,App Push,1.42,3.57,13.74,0.53,Behavioral,2.68,6.93,6.11,27.5,92.62,292.96,7.18,0.98,25.07,10,0.33,0.71
c3a1b8d1-afb2-4c7b-a8b6-40ef589e0f41,2025-08-01,CAMP-3612,Retention,Email,5.26,2.59,5.99,2.42,Behavioral,9.62,2.17,3.12,15.37,30.12,61.3,-0.96,0.76,24.61,9,0.38,0.93
ea2688d9-7f8a-4c33-9134-0dcd7bf085b3,2025-10-29,CAMP-7799,Promotional,Email,2.01,1.58,18.68,3.91,Behavioral,5.23,2.56,9.07,22.02,78.69,251.76,1.69,0.79,22.96,36,0.29,0.79
9858ea05-d8a1-48d2-bf1e-1b805b24201e,2026-06-19,CAMP-5561,Promotional,Website Banner,5.21,4.22,18.48,0.38,Behavioral,0.75,6.77,9.64,8.87,12.14,127.26,1.6,0.68,24.16,25,0.16,1
661ac65d-d0a7-4148-bc66-b3a65390cb54,2026-06-25,CAMP-9178,Retention,SMS,4.77,2.67,22.51,2.17,Demographic,4.38,2.48,8.26,18.65,79.24,264.89,6.81,0.87,43.98,32,0.45,0.92
c7ba78d7-0301-48c0-a366-88e0c5a0ba0c,2025-10-08,CAMP-5014,Promotional,App Push,1.29,0.7,14.52,3.68,Behavioral,8.32,7.02,6.32,6.48,58.41,221.95,1.29,0.75,25.15,36,0.42,0.62
824df9d7-43ad-451c-8e51-f13251b35d46,2025-12-06,CAMP-7740,Awareness,App Push,4.19,4.77,7.45,4.39,Geographic,8.59,11.69,4.96,24.86,74.23,179.65,2.03,0.8,44.2,44,0.11,0.62
78ce8ae8-6518-42aa-ab8d-ce8b448c874a,2025-09-15,CAMP-8612,Retention,Social Media,6.78,2.16,17.23,2.87,Geographic,5.47,2.55,7.61,13.75,89.25,289.66,0.37,0.82,23.45,42,0.25,0.88
85b40292-468d-4a3d-ab15-a21c423edb42,2026-07-01,CAMP-4001,Upsell,Email,3.19,4.73,21.03,1.34,Demographic,8.91,3.07,6.55,11.87,84.37,219.4,5.02,0.73,15.4,44,0.11,0.84
